Gene	Pred	Actual
b'ENSDARG00000031954'	b'0.59996104'	b'1'
b'ENSDARG00000032039'	b'0.59453714'	b'1'
b'ENSDARG00000032117'	b'0.59873503'	b'1'
b'ENSDARG00000032126'	b'0.59246767'	b'1'
b'ENSDARG00000032242'	b'0.59653753'	b'0'
b'ENSDARG00000032263'	b'0.597491'	b'1'
b'ENSDARG00000032296'	b'0.59461224'	b'1'
b'ENSDARG00000032344'	b'0.59721696'	b'0'
b'ENSDARG00000032431'	b'0.5941566'	b'1'
b'ENSDARG00000032435'	b'0.5917473'	b'1'
b'ENSDARG00000032465'	b'0.59630895'	b'0'
b'ENSDARG00000032482'	b'0.5994966'	b'1'
b'ENSDARG00000032496'	b'0.59936666'	b'1'
b'ENSDARG00000032571'	b'0.5920465'	b'0'
b'ENSDARG00000032639'	b'0.596916'	b'1'
b'ENSDARG00000032651'	b'0.59480286'	b'1'
b'ENSDARG00000032653'	b'0.599602'	b'1'
b'ENSDARG00000032799'	b'0.59412444'	b'0'
b'ENSDARG00000032816'	b'0.59679407'	b'1'
b'ENSDARG00000032862'	b'0.5952909'	b'1'
b'ENSDARG00000032868'	b'0.5933074'	b'1'
b'ENSDARG00000032919'	b'0.5948386'	b'1'
b'ENSDARG00000032993'	b'0.59607255'	b'0'
b'ENSDARG00000033042'	b'0.59513944'	b'1'
b'ENSDARG00000033140'	b'0.5936233'	b'1'
b'ENSDARG00000033447'	b'0.5952597'	b'0'
b'ENSDARG00000033501'	b'0.5986855'	b'1'
b'ENSDARG00000033544'	b'0.6015761'	b'0'
b'ENSDARG00000033596'	b'0.5978331'	b'1'
b'ENSDARG00000033707'	b'0.59732306'	b'1'
b'ENSDARG00000033726'	b'0.59641105'	b'0'
b'ENSDARG00000033771'	b'0.5976962'	b'1'
b'ENSDARG00000033840'	b'0.59521496'	b'0'
b'ENSDARG00000033845'	b'0.5981684'	b'0'
b'ENSDARG00000033973'	b'0.59525955'	b'1'
b'ENSDARG00000033978'	b'0.59427476'	b'1'
b'ENSDARG00000034080'	b'0.5927074'	b'1'
b'ENSDARG00000034210'	b'0.59779197'	b'1'
b'ENSDARG00000034293'	b'0.5954697'	b'1'
b'ENSDARG00000034423'	b'0.5980219'	b'1'
b'ENSDARG00000034453'	b'0.5958754'	b'1'
b'ENSDARG00000034470'	b'0.59198964'	b'1'
b'ENSDARG00000034643'	b'0.59778345'	b'1'
b'ENSDARG00000034650'	b'0.5947414'	b'1'
b'ENSDARG00000034757'	b'0.59677064'	b'1'
b'ENSDARG00000034808'	b'0.5978563'	b'0'
b'ENSDARG00000034817'	b'0.5964023'	b'1'
b'ENSDARG00000034862'	b'0.59687567'	b'0'
b'ENSDARG00000034907'	b'0.59285516'	b'1'
b'ENSDARG00000034941'	b'0.59876746'	b'1'
b'ENSDARG00000035088'	b'0.5965688'	b'0'
b'ENSDARG00000035150'	b'0.59603214'	b'0'
b'ENSDARG00000035181'	b'0.5981841'	b'1'
b'ENSDARG00000035308'	b'0.5940324'	b'1'
b'ENSDARG00000035325'	b'0.59802413'	b'1'
b'ENSDARG00000035332'	b'0.5954423'	b'1'
b'ENSDARG00000035357'	b'0.5947171'	b'1'
b'ENSDARG00000035360'	b'0.59905005'	b'1'
b'ENSDARG00000035435'	b'0.5957552'	b'0'
b'ENSDARG00000035506'	b'0.5960257'	b'1'
b'ENSDARG00000035508'	b'0.6004509'	b'0'
b'ENSDARG00000035602'	b'0.59622204'	b'0'
b'ENSDARG00000035607'	b'0.5984945'	b'1'
b'ENSDARG00000035634'	b'0.59897804'	b'1'
b'ENSDARG00000035660'	b'0.5986607'	b'1'
b'ENSDARG00000035781'	b'0.5938951'	b'1'
b'ENSDARG00000035880'	b'0.6003574'	b'1'
b'ENSDARG00000035883'	b'0.59560454'	b'1'
b'ENSDARG00000035904'	b'0.599432'	b'1'
b'ENSDARG00000036040'	b'0.5957218'	b'1'
b'ENSDARG00000036063'	b'0.5957264'	b'1'
b'ENSDARG00000036104'	b'0.5921857'	b'0'
b'ENSDARG00000036106'	b'0.5956574'	b'1'
b'ENSDARG00000036186'	b'0.59818524'	b'1'
b'ENSDARG00000036189'	b'0.5911702'	b'0'
b'ENSDARG00000036383'	b'0.5947163'	b'0'
b'ENSDARG00000036422'	b'0.5947133'	b'0'
b'ENSDARG00000036438'	b'0.5949717'	b'1'
b'ENSDARG00000036445'	b'0.5927102'	b'1'
b'ENSDARG00000036494'	b'0.5975481'	b'1'
b'ENSDARG00000036593'	b'0.5943427'	b'1'
b'ENSDARG00000036687'	b'0.59976655'	b'1'
b'ENSDARG00000036785'	b'0.5940354'	b'1'
b'ENSDARG00000036809'	b'0.59509456'	b'0'
b'ENSDARG00000036830'	b'0.600886'	b'1'
b'ENSDARG00000036897'	b'0.594138'	b'0'
b'ENSDARG00000036930'	b'0.5983559'	b'0'
b'ENSDARG00000037002'	b'0.59587514'	b'0'
b'ENSDARG00000037009'	b'0.5957335'	b'1'
b'ENSDARG00000037017'	b'0.5969428'	b'1'
b'ENSDARG00000037056'	b'0.5985473'	b'0'
b'ENSDARG00000037285'	b'0.59603846'	b'0'
b'ENSDARG00000037318'	b'0.59687537'	b'1'
b'ENSDARG00000037539'	b'0.5929899'	b'1'
b'ENSDARG00000037598'	b'0.59296167'	b'1'
b'ENSDARG00000037633'	b'0.598133'	b'1'
b'ENSDARG00000037654'	b'0.5928086'	b'1'
b'ENSDARG00000037706'	b'0.598799'	b'1'
b'ENSDARG00000037747'	b'0.59218895'	b'0'
b'ENSDARG00000037789'	b'0.59204733'	b'1'
b'ENSDARG00000037805'	b'0.5929153'	b'0'
b'ENSDARG00000037833'	b'0.59041375'	b'0'
b'ENSDARG00000037879'	b'0.59926605'	b'1'
b'ENSDARG00000037913'	b'0.5933137'	b'1'
b'ENSDARG00000037924'	b'0.5959869'	b'1'
b'ENSDARG00000037929'	b'0.59694934'	b'1'
b'ENSDARG00000037997'	b'0.59476864'	b'1'
b'ENSDARG00000038056'	b'0.5976894'	b'0'
b'ENSDARG00000038113'	b'0.600197'	b'1'
b'ENSDARG00000038156'	b'0.6013055'	b'1'
b'ENSDARG00000038271'	b'0.5944673'	b'0'
b'ENSDARG00000038300'	b'0.595948'	b'1'
b'ENSDARG00000038467'	b'0.5967137'	b'1'
b'ENSDARG00000038559'	b'0.59525514'	b'1'
b'ENSDARG00000038576'	b'0.5961445'	b'1'
b'ENSDARG00000038700'	b'0.5959308'	b'0'
b'ENSDARG00000038882'	b'0.5993912'	b'1'
b'ENSDARG00000038894'	b'0.59664327'	b'0'
b'ENSDARG00000038900'	b'0.5965347'	b'1'
b'ENSDARG00000038905'	b'0.5959887'	b'1'
b'ENSDARG00000038954'	b'0.59207517'	b'1'
b'ENSDARG00000039005'	b'0.5996953'	b'1'
b'ENSDARG00000039041'	b'0.594671'	b'1'
b'ENSDARG00000039099'	b'0.59582007'	b'0'
b'ENSDARG00000039125'	b'0.59936345'	b'1'
b'ENSDARG00000039215'	b'0.5928227'	b'1'
b'ENSDARG00000039256'	b'0.60414433'	b'0'
b'ENSDARG00000039263'	b'0.59258366'	b'1'
b'ENSDARG00000039270'	b'0.59619117'	b'1'
b'ENSDARG00000039335'	b'0.59461087'	b'1'
b'ENSDARG00000039346'	b'0.5997722'	b'1'
b'ENSDARG00000039381'	b'0.5971347'	b'0'
b'ENSDARG00000039406'	b'0.5967615'	b'1'
b'ENSDARG00000039439'	b'0.5978465'	b'0'
b'ENSDARG00000039453'	b'0.59127474'	b'0'
b'ENSDARG00000039517'	b'0.592826'	b'1'
b'ENSDARG00000039657'	b'0.5941728'	b'0'
b'ENSDARG00000039677'	b'0.5955765'	b'1'
b'ENSDARG00000039684'	b'0.5945398'	b'1'
b'ENSDARG00000039701'	b'0.5958241'	b'1'
b'ENSDARG00000039754'	b'0.5947878'	b'1'
b'ENSDARG00000039830'	b'0.5968317'	b'1'
b'ENSDARG00000039832'	b'0.59320843'	b'1'
b'ENSDARG00000039843'	b'0.5973162'	b'1'
b'ENSDARG00000039887'	b'0.6004441'	b'1'
b'ENSDARG00000040001'	b'0.59396404'	b'1'
b'ENSDARG00000040004'	b'0.59063005'	b'0'
b'ENSDARG00000040041'	b'0.59038746'	b'1'
b'ENSDARG00000040081'	b'0.5995422'	b'0'
b'ENSDARG00000040121'	b'0.6007505'	b'1'
b'ENSDARG00000040190'	b'0.5919329'	b'1'
b'ENSDARG00000040274'	b'0.5958595'	b'0'
b'ENSDARG00000040286'	b'0.59412754'	b'1'
b'ENSDARG00000040309'	b'0.59549'	b'1'
b'ENSDARG00000040362'	b'0.5906043'	b'1'
b'ENSDARG00000040440'	b'0.5990381'	b'1'
b'ENSDARG00000040510'	b'0.59771156'	b'1'
b'ENSDARG00000040527'	b'0.5969689'	b'1'
b'ENSDARG00000040538'	b'0.59814835'	b'1'
b'ENSDARG00000040571'	b'0.5937597'	b'1'
b'ENSDARG00000040584'	b'0.5949495'	b'1'
b'ENSDARG00000040607'	b'0.5941987'	b'1'
b'ENSDARG00000040649'	b'0.59465724'	b'1'
b'ENSDARG00000040674'	b'0.59244454'	b'1'
b'ENSDARG00000040707'	b'0.6033623'	b'1'
b'ENSDARG00000040727'	b'0.59241176'	b'1'
b'ENSDARG00000040778'	b'0.59571'	b'1'
b'ENSDARG00000040799'	b'0.596947'	b'0'
b'ENSDARG00000040812'	b'0.5939734'	b'1'
b'ENSDARG00000040851'	b'0.5900873'	b'0'
b'ENSDARG00000040854'	b'0.5937985'	b'1'
b'ENSDARG00000040861'	b'0.5968139'	b'1'
b'ENSDARG00000040869'	b'0.59473264'	b'1'
b'ENSDARG00000040910'	b'0.59688544'	b'1'
b'ENSDARG00000040911'	b'0.59622395'	b'0'
b'ENSDARG00000040926'	b'0.5912215'	b'1'
b'ENSDARG00000040944'	b'0.5983776'	b'1'
b'ENSDARG00000040955'	b'0.5983919'	b'0'
b'ENSDARG00000040959'	b'0.5928197'	b'1'
b'ENSDARG00000040965'	b'0.5928153'	b'0'
b'ENSDARG00000041080'	b'0.59962046'	b'1'
b'ENSDARG00000041081'	b'0.594018'	b'1'
b'ENSDARG00000041133'	b'0.59488726'	b'0'
b'ENSDARG00000041145'	b'0.59623504'	b'0'
b'ENSDARG00000041170'	b'0.59516656'	b'1'
b'ENSDARG00000041173'	b'0.59499496'	b'0'
b'ENSDARG00000041199'	b'0.59738433'	b'1'
b'ENSDARG00000041226'	b'0.59926605'	b'1'
b'ENSDARG00000041391'	b'0.59568167'	b'1'
b'ENSDARG00000041413'	b'0.60040164'	b'0'
b'ENSDARG00000041450'	b'0.5953002'	b'1'
b'ENSDARG00000041589'	b'0.59453404'	b'0'
b'ENSDARG00000041595'	b'0.5954968'	b'0'
b'ENSDARG00000041621'	b'0.5965333'	b'1'
b'ENSDARG00000041895'	b'0.5964271'	b'1'
b'ENSDARG00000041904'	b'0.59572744'	b'1'
b'ENSDARG00000041947'	b'0.59524745'	b'0'
b'ENSDARG00000041976'	b'0.5931628'	b'0'
b'ENSDARG00000042004'	b'0.59355587'	b'1'
b'ENSDARG00000042021'	b'0.59379876'	b'1'
b'ENSDARG00000042180'	b'0.59669024'	b'0'
b'ENSDARG00000042236'	b'0.59674776'	b'1'
b'ENSDARG00000042332'	b'0.59461206'	b'1'
b'ENSDARG00000042338'	b'0.59620047'	b'1'
b'ENSDARG00000042390'	b'0.5952935'	b'0'
b'ENSDARG00000042470'	b'0.5966207'	b'0'
b'ENSDARG00000042722'	b'0.59322846'	b'1'
b'ENSDARG00000042732'	b'0.598181'	b'1'
b'ENSDARG00000042807'	b'0.5968615'	b'0'
b'ENSDARG00000042833'	b'0.59519744'	b'1'
b'ENSDARG00000042857'	b'0.59795403'	b'0'
b'ENSDARG00000042892'	b'0.5931886'	b'1'
b'ENSDARG00000042922'	b'0.5996131'	b'0'
b'ENSDARG00000042937'	b'0.59189975'	b'0'
b'ENSDARG00000042946'	b'0.5946795'	b'1'
b'ENSDARG00000042956'	b'0.59632736'	b'1'
b'ENSDARG00000043011'	b'0.59630793'	b'1'
b'ENSDARG00000043168'	b'0.59539'	b'0'
b'ENSDARG00000043180'	b'0.5916543'	b'1'
b'ENSDARG00000043271'	b'0.6004479'	b'0'
b'ENSDARG00000043279'	b'0.5964076'	b'1'
b'ENSDARG00000043299'	b'0.5962368'	b'0'
b'ENSDARG00000043304'	b'0.59489906'	b'1'
b'ENSDARG00000043322'	b'0.5944617'	b'0'
b'ENSDARG00000043357'	b'0.59600055'	b'1'
b'ENSDARG00000043360'	b'0.59473836'	b'1'
b'ENSDARG00000043398'	b'0.59419477'	b'0'
b'ENSDARG00000043460'	b'0.59034204'	b'0'
b'ENSDARG00000043475'	b'0.59999245'	b'1'
b'ENSDARG00000043511'	b'0.5951242'	b'1'
b'ENSDARG00000043554'	b'0.5959351'	b'1'
b'ENSDARG00000043555'	b'0.5963483'	b'1'
b'ENSDARG00000043561'	b'0.5969913'	b'1'
b'ENSDARG00000043661'	b'0.5938919'	b'0'
b'ENSDARG00000043719'	b'0.59125024'	b'0'
b'ENSDARG00000043821'	b'0.60155785'	b'1'
b'ENSDARG00000043898'	b'0.5967149'	b'1'
b'ENSDARG00000043902'	b'0.59444624'	b'0'
b'ENSDARG00000044094'	b'0.59251076'	b'1'
b'ENSDARG00000044135'	b'0.5937799'	b'1'
b'ENSDARG00000044144'	b'0.5965073'	b'1'
b'ENSDARG00000044155'	b'0.5958649'	b'0'
b'ENSDARG00000044225'	b'0.5953645'	b'1'
b'ENSDARG00000044246'	b'0.59420216'	b'1'
b'ENSDARG00000044267'	b'0.5953146'	b'1'
b'ENSDARG00000044276'	b'0.5931252'	b'0'
b'ENSDARG00000044380'	b'0.5935263'	b'1'
b'ENSDARG00000044381'	b'0.59589684'	b'1'
b'ENSDARG00000044405'	b'0.5927239'	b'1'
b'ENSDARG00000044491'	b'0.59780294'	b'0'
b'ENSDARG00000044492'	b'0.59286857'	b'1'
b'ENSDARG00000044528'	b'0.5984889'	b'0'
b'ENSDARG00000044540'	b'0.5960593'	b'1'
b'ENSDARG00000044575'	b'0.5978669'	b'1'
b'ENSDARG00000044684'	b'0.5941683'	b'0'
b'ENSDARG00000044766'	b'0.5967096'	b'1'
b'ENSDARG00000044809'	b'0.5931062'	b'1'
b'ENSDARG00000044847'	b'0.59869444'	b'1'
b'ENSDARG00000044902'	b'0.593544'	b'1'
b'ENSDARG00000044914'	b'0.59694743'	b'1'
b'ENSDARG00000044976'	b'0.59609747'	b'0'
b'ENSDARG00000045200'	b'0.595374'	b'1'
b'ENSDARG00000045265'	b'0.5957744'	b'0'
b'ENSDARG00000045351'	b'0.59934247'	b'1'
b'ENSDARG00000045413'	b'0.592474'	b'0'
b'ENSDARG00000045416'	b'0.59344953'	b'1'
b'ENSDARG00000045485'	b'0.59641147'	b'1'
b'ENSDARG00000045540'	b'0.59806967'	b'1'
b'ENSDARG00000045596'	b'0.58998084'	b'1'
b'ENSDARG00000045628'	b'0.59651005'	b'1'
b'ENSDARG00000045691'	b'0.59617096'	b'1'
b'ENSDARG00000045753'	b'0.59781814'	b'1'
b'ENSDARG00000045758'	b'0.59649616'	b'0'
b'ENSDARG00000045815'	b'0.5977776'	b'0'
b'ENSDARG00000045846'	b'0.5925747'	b'1'
b'ENSDARG00000045878'	b'0.59428895'	b'1'
b'ENSDARG00000045911'	b'0.5974887'	b'1'
b'ENSDARG00000045928'	b'0.6000305'	b'1'
b'ENSDARG00000045945'	b'0.5972109'	b'0'
b'ENSDARG00000046013'	b'0.59737456'	b'1'
b'ENSDARG00000046071'	b'0.5989387'	b'1'
b'ENSDARG00000046098'	b'0.59752727'	b'1'
b'ENSDARG00000046133'	b'0.59593254'	b'1'
b'ENSDARG00000051823'	b'0.5958496'	b'0'
b'ENSDARG00000051857'	b'0.59591424'	b'1'
b'ENSDARG00000051873'	b'0.59618974'	b'0'
b'ENSDARG00000051876'	b'0.5922499'	b'0'
b'ENSDARG00000051899'	b'0.5988213'	b'1'
b'ENSDARG00000052030'	b'0.595379'	b'1'
b'ENSDARG00000052035'	b'0.593727'	b'0'
b'ENSDARG00000052073'	b'0.5976081'	b'1'
b'ENSDARG00000052074'	b'0.5949838'	b'1'
b'ENSDARG00000052088'	b'0.5992807'	b'0'
b'ENSDARG00000052097'	b'0.5958526'	b'0'
b'ENSDARG00000052190'	b'0.59391886'	b'1'
b'ENSDARG00000052215'	b'0.5988889'	b'0'
b'ENSDARG00000052271'	b'0.5946139'	b'1'
b'ENSDARG00000052300'	b'0.59493154'	b'0'
b'ENSDARG00000052322'	b'0.589428'	b'1'
b'ENSDARG00000052371'	b'0.6001072'	b'1'
b'ENSDARG00000052408'	b'0.5932664'	b'1'
b'ENSDARG00000052450'	b'0.59684193'	b'1'
b'ENSDARG00000052465'	b'0.5963284'	b'0'
b'ENSDARG00000052480'	b'0.59482205'	b'1'
b'ENSDARG00000052606'	b'0.59846795'	b'1'
b'ENSDARG00000052618'	b'0.59683526'	b'0'
b'ENSDARG00000052673'	b'0.594102'	b'1'
b'ENSDARG00000052688'	b'0.59470725'	b'0'
b'ENSDARG00000052758'	b'0.59764236'	b'0'
b'ENSDARG00000052866'	b'0.5952297'	b'1'
b'ENSDARG00000052942'	b'0.59186006'	b'1'
b'ENSDARG00000053036'	b'0.5956552'	b'0'
b'ENSDARG00000053047'	b'0.5969275'	b'1'
b'ENSDARG00000053074'	b'0.59381014'	b'0'
b'ENSDARG00000053087'	b'0.59541035'	b'1'
b'ENSDARG00000053196'	b'0.5953908'	b'1'
b'ENSDARG00000053201'	b'0.5969497'	b'0'
b'ENSDARG00000053205'	b'0.5983678'	b'0'
b'ENSDARG00000053222'	b'0.59171224'	b'1'
b'ENSDARG00000053241'	b'0.59648186'	b'1'
b'ENSDARG00000053298'	b'0.5999354'	b'0'
b'ENSDARG00000053301'	b'0.59437394'	b'0'
b'ENSDARG00000053318'	b'0.5975451'	b'0'
b'ENSDARG00000053404'	b'0.59418094'	b'1'
b'ENSDARG00000053446'	b'0.59937334'	b'1'
b'ENSDARG00000053453'	b'0.5968715'	b'0'
b'ENSDARG00000053456'	b'0.59455955'	b'1'
b'ENSDARG00000053463'	b'0.59660786'	b'1'
b'ENSDARG00000053480'	b'0.59598744'	b'0'
b'ENSDARG00000053499'	b'0.59231853'	b'0'
b'ENSDARG00000053761'	b'0.5960512'	b'0'
b'ENSDARG00000053792'	b'0.5960117'	b'1'
b'ENSDARG00000053884'	b'0.5941664'	b'1'
b'ENSDARG00000053973'	b'0.59279025'	b'1'
b'ENSDARG00000053987'	b'0.59772974'	b'0'
b'ENSDARG00000053992'	b'0.5977911'	b'1'
b'ENSDARG00000054058'	b'0.5929401'	b'1'
b'ENSDARG00000054087'	b'0.5981922'	b'1'
b'ENSDARG00000054170'	b'0.5926404'	b'0'
b'ENSDARG00000054203'	b'0.59589976'	b'0'
b'ENSDARG00000054290'	b'0.5928241'	b'1'
b'ENSDARG00000054331'	b'0.59541714'	b'0'
b'ENSDARG00000054373'	b'0.60017204'	b'0'
b'ENSDARG00000054433'	b'0.5964595'	b'1'
b'ENSDARG00000054438'	b'0.59496915'	b'1'
b'ENSDARG00000054454'	b'0.5946102'	b'1'
b'ENSDARG00000054456'	b'0.59701407'	b'0'
b'ENSDARG00000054533'	b'0.59319574'	b'1'
b'ENSDARG00000054540'	b'0.59482276'	b'1'
b'ENSDARG00000054777'	b'0.5949471'	b'1'
b'ENSDARG00000054789'	b'0.5937079'	b'1'
b'ENSDARG00000054818'	b'0.5958406'	b'1'
b'ENSDARG00000054864'	b'0.5982255'	b'1'
b'ENSDARG00000054878'	b'0.5972904'	b'0'
b'ENSDARG00000054984'	b'0.59844184'	b'1'
b'ENSDARG00000055027'	b'0.5965086'	b'1'
b'ENSDARG00000055113'	b'0.59449387'	b'1'
b'ENSDARG00000055185'	b'0.59802395'	b'0'
b'ENSDARG00000055331'	b'0.59770244'	b'0'
b'ENSDARG00000055412'	b'0.59872234'	b'1'
b'ENSDARG00000055416'	b'0.60104924'	b'1'
b'ENSDARG00000055443'	b'0.59982485'	b'1'
b'ENSDARG00000055467'	b'0.5972184'	b'0'
b'ENSDARG00000055504'	b'0.59353316'	b'1'
b'ENSDARG00000055569'	b'0.59747434'	b'1'
b'ENSDARG00000055575'	b'0.5922582'	b'1'
b'ENSDARG00000055589'	b'0.5938479'	b'1'
b'ENSDARG00000055656'	b'0.5931231'	b'0'
b'ENSDARG00000055676'	b'0.5970576'	b'1'
b'ENSDARG00000055678'	b'0.5969617'	b'1'
b'ENSDARG00000055690'	b'0.5966035'	b'1'
b'ENSDARG00000055751'	b'0.59645283'	b'0'
b'ENSDARG00000055798'	b'0.59326434'	b'0'
b'ENSDARG00000055837'	b'0.5985105'	b'1'
b'ENSDARG00000055897'	b'0.598227'	b'1'
b'ENSDARG00000055965'	b'0.5948345'	b'0'
b'ENSDARG00000056029'	b'0.5969087'	b'0'
b'ENSDARG00000056050'	b'0.5921286'	b'1'
b'ENSDARG00000056084'	b'0.5976987'	b'0'
b'ENSDARG00000056087'	b'0.5983152'	b'0'
b'ENSDARG00000056091'	b'0.59799963'	b'1'
b'ENSDARG00000056105'	b'0.59629345'	b'0'
b'ENSDARG00000056108'	b'0.5945826'	b'1'
b'ENSDARG00000056133'	b'0.5957936'	b'0'
b'ENSDARG00000056141'	b'0.5988916'	b'1'
b'ENSDARG00000056184'	b'0.5923838'	b'1'
b'ENSDARG00000056186'	b'0.59593'	b'1'
b'ENSDARG00000056203'	b'0.59718263'	b'1'
b'ENSDARG00000056277'	b'0.596763'	b'0'
b'ENSDARG00000056318'	b'0.5955739'	b'1'
b'ENSDARG00000056330'	b'0.59649736'	b'0'
b'ENSDARG00000056331'	b'0.5931113'	b'1'
b'ENSDARG00000056367'	b'0.5978196'	b'1'
b'ENSDARG00000056400'	b'0.6003913'	b'0'
b'ENSDARG00000056458'	b'0.59330726'	b'1'
b'ENSDARG00000056464'	b'0.5960398'	b'0'
b'ENSDARG00000056549'	b'0.5956513'	b'1'
b'ENSDARG00000056572'	b'0.5979249'	b'0'
b'ENSDARG00000056615'	b'0.59578687'	b'1'
b'ENSDARG00000056619'	b'0.5961015'	b'1'
b'ENSDARG00000056623'	b'0.59774625'	b'1'
b'ENSDARG00000056677'	b'0.59290147'	b'1'
b'ENSDARG00000056742'	b'0.595297'	b'0'
b'ENSDARG00000056750'	b'0.5965754'	b'0'
b'ENSDARG00000056774'	b'0.5954003'	b'0'
b'ENSDARG00000056797'	b'0.5968679'	b'0'
b'ENSDARG00000056840'	b'0.5942438'	b'1'
b'ENSDARG00000056871'	b'0.5979358'	b'1'
b'ENSDARG00000056873'	b'0.596664'	b'0'
b'ENSDARG00000056903'	b'0.5976013'	b'1'
b'ENSDARG00000056932'	b'0.59191364'	b'1'
b'ENSDARG00000056954'	b'0.5943368'	b'1'
b'ENSDARG00000056978'	b'0.60150146'	b'1'
b'ENSDARG00000057007'	b'0.59437954'	b'1'
b'ENSDARG00000057013'	b'0.5957904'	b'0'
b'ENSDARG00000057099'	b'0.5989129'	b'1'
b'ENSDARG00000057110'	b'0.5978559'	b'1'
b'ENSDARG00000057227'	b'0.59751725'	b'0'
b'ENSDARG00000057249'	b'0.5963292'	b'1'
b'ENSDARG00000057262'	b'0.5983888'	b'1'
b'ENSDARG00000057417'	b'0.5993612'	b'1'
b'ENSDARG00000057433'	b'0.5988556'	b'1'
b'ENSDARG00000057468'	b'0.59018666'	b'0'
b'ENSDARG00000057479'	b'0.59646463'	b'0'
b'ENSDARG00000057504'	b'0.5974345'	b'0'
b'ENSDARG00000057527'	b'0.59373856'	b'0'
b'ENSDARG00000057531'	b'0.59591854'	b'1'
b'ENSDARG00000057606'	b'0.59262'	b'1'
b'ENSDARG00000057678'	b'0.5966239'	b'1'
b'ENSDARG00000057738'	b'0.59587693'	b'1'
b'ENSDARG00000057853'	b'0.5927839'	b'1'
b'ENSDARG00000057854'	b'0.5983883'	b'1'
b'ENSDARG00000057912'	b'0.59938186'	b'1'
b'ENSDARG00000057936'	b'0.59724665'	b'0'
b'ENSDARG00000058003'	b'0.5910972'	b'0'
b'ENSDARG00000058004'	b'0.6002668'	b'0'
b'ENSDARG00000058011'	b'0.5963638'	b'0'
b'ENSDARG00000058050'	b'0.5992986'	b'1'
b'ENSDARG00000058064'	b'0.59420824'	b'0'
b'ENSDARG00000058232'	b'0.5961294'	b'1'
b'ENSDARG00000058252'	b'0.5938811'	b'0'
b'ENSDARG00000058257'	b'0.60146546'	b'1'
b'ENSDARG00000058369'	b'0.5966276'	b'1'
b'ENSDARG00000058370'	b'0.5964784'	b'0'
b'ENSDARG00000058394'	b'0.59467936'	b'1'
b'ENSDARG00000058421'	b'0.59544003'	b'0'
b'ENSDARG00000058503'	b'0.59496284'	b'0'
b'ENSDARG00000058543'	b'0.59576124'	b'1'
b'ENSDARG00000058556'	b'0.5991254'	b'0'
b'ENSDARG00000058598'	b'0.5989473'	b'1'
b'ENSDARG00000058647'	b'0.59613836'	b'1'
b'ENSDARG00000058650'	b'0.5942756'	b'1'
b'ENSDARG00000058660'	b'0.5946783'	b'1'
b'ENSDARG00000058696'	b'0.5957191'	b'1'
b'ENSDARG00000058728'	b'0.5958318'	b'1'
b'ENSDARG00000058732'	b'0.5947671'	b'1'
b'ENSDARG00000058736'	b'0.59143627'	b'0'
b'ENSDARG00000058818'	b'0.5992866'	b'1'
b'ENSDARG00000058848'	b'0.59710115'	b'1'
b'ENSDARG00000058903'	b'0.6021961'	b'1'
b'ENSDARG00000058961'	b'0.5921835'	b'0'
b'ENSDARG00000059003'	b'0.59433126'	b'1'
b'ENSDARG00000059083'	b'0.59866434'	b'1'
b'ENSDARG00000059252'	b'0.59320426'	b'1'
b'ENSDARG00000059255'	b'0.59613585'	b'0'
b'ENSDARG00000059337'	b'0.5957196'	b'1'
b'ENSDARG00000059357'	b'0.5953374'	b'1'
b'ENSDARG00000059370'	b'0.5930938'	b'0'
b'ENSDARG00000059442'	b'0.59233904'	b'1'
b'ENSDARG00000059549'	b'0.5947526'	b'1'
b'ENSDARG00000059581'	b'0.5914446'	b'1'
b'ENSDARG00000059600'	b'0.59516966'	b'1'
b'ENSDARG00000059601'	b'0.5953291'	b'0'
b'ENSDARG00000059606'	b'0.59680676'	b'1'
b'ENSDARG00000059613'	b'0.5966302'	b'1'
b'ENSDARG00000059636'	b'0.5956608'	b'1'
b'ENSDARG00000059658'	b'0.595839'	b'1'
b'ENSDARG00000059841'	b'0.59713614'	b'1'
b'ENSDARG00000059857'	b'0.59563315'	b'1'
b'ENSDARG00000059931'	b'0.59269524'	b'0'
b'ENSDARG00000059963'	b'0.59443843'	b'1'
b'ENSDARG00000059993'	b'0.598583'	b'0'
b'ENSDARG00000059997'	b'0.5949069'	b'0'
b'ENSDARG00000060034'	b'0.594571'	b'0'
b'ENSDARG00000060049'	b'0.596511'	b'0'
b'ENSDARG00000060085'	b'0.59980756'	b'0'
b'ENSDARG00000060130'	b'0.5903913'	b'0'
b'ENSDARG00000060176'	b'0.5975448'	b'1'
b'ENSDARG00000060192'	b'0.59625816'	b'1'
b'ENSDARG00000060197'	b'0.5961651'	b'1'
b'ENSDARG00000060297'	b'0.5975393'	b'1'
b'ENSDARG00000060322'	b'0.5955214'	b'1'
b'ENSDARG00000060325'	b'0.5987822'	b'0'
b'ENSDARG00000060390'	b'0.5986273'	b'1'
b'ENSDARG00000060489'	b'0.5991679'	b'1'
b'ENSDARG00000060496'	b'0.5992124'	b'1'
b'ENSDARG00000060559'	b'0.5943503'	b'1'
b'ENSDARG00000060586'	b'0.5989188'	b'1'
b'ENSDARG00000060627'	b'0.5927048'	b'0'
b'ENSDARG00000060637'	b'0.5964084'	b'0'
