Gene	Pred	Actual
b'ENSDARG00000031954'	b'0.58869565'	b'1'
b'ENSDARG00000032039'	b'0.6105443'	b'1'
b'ENSDARG00000032117'	b'0.58992934'	b'1'
b'ENSDARG00000032126'	b'0.53708637'	b'1'
b'ENSDARG00000032242'	b'0.43860334'	b'0'
b'ENSDARG00000032263'	b'0.60750234'	b'1'
b'ENSDARG00000032296'	b'0.55301845'	b'1'
b'ENSDARG00000032344'	b'0.64816'	b'0'
b'ENSDARG00000032431'	b'0.60852146'	b'1'
b'ENSDARG00000032435'	b'0.65086836'	b'1'
b'ENSDARG00000032465'	b'0.5448673'	b'0'
b'ENSDARG00000032482'	b'0.52700055'	b'1'
b'ENSDARG00000032496'	b'0.58117414'	b'1'
b'ENSDARG00000032571'	b'0.5981915'	b'0'
b'ENSDARG00000032639'	b'0.64175886'	b'1'
b'ENSDARG00000032651'	b'0.56537616'	b'1'
b'ENSDARG00000032653'	b'0.5564457'	b'1'
b'ENSDARG00000032799'	b'0.6621461'	b'0'
b'ENSDARG00000032816'	b'0.579821'	b'1'
b'ENSDARG00000032862'	b'0.4819928'	b'1'
b'ENSDARG00000032868'	b'0.65860283'	b'1'
b'ENSDARG00000032919'	b'0.6539058'	b'1'
b'ENSDARG00000032993'	b'0.48154137'	b'0'
b'ENSDARG00000033042'	b'0.51533043'	b'1'
b'ENSDARG00000033140'	b'0.6123537'	b'1'
b'ENSDARG00000033447'	b'0.65240216'	b'0'
b'ENSDARG00000033501'	b'0.6392144'	b'1'
b'ENSDARG00000033544'	b'0.49282604'	b'0'
b'ENSDARG00000033596'	b'0.6092863'	b'1'
b'ENSDARG00000033707'	b'0.6296526'	b'1'
b'ENSDARG00000033726'	b'0.53767514'	b'0'
b'ENSDARG00000033771'	b'0.54015183'	b'1'
b'ENSDARG00000033840'	b'0.5485059'	b'0'
b'ENSDARG00000033845'	b'0.65209746'	b'0'
b'ENSDARG00000033973'	b'0.55433834'	b'1'
b'ENSDARG00000033978'	b'0.65552664'	b'1'
b'ENSDARG00000034080'	b'0.6451744'	b'1'
b'ENSDARG00000034210'	b'0.5468738'	b'1'
b'ENSDARG00000034293'	b'0.6567088'	b'1'
b'ENSDARG00000034423'	b'0.6057321'	b'1'
b'ENSDARG00000034453'	b'0.6155882'	b'1'
b'ENSDARG00000034470'	b'0.61457455'	b'1'
b'ENSDARG00000034643'	b'0.65009207'	b'1'
b'ENSDARG00000034650'	b'0.49664512'	b'1'
b'ENSDARG00000034757'	b'0.65329003'	b'1'
b'ENSDARG00000034808'	b'0.6345587'	b'0'
b'ENSDARG00000034817'	b'0.6209017'	b'1'
b'ENSDARG00000034862'	b'0.48016486'	b'0'
b'ENSDARG00000034907'	b'0.4764114'	b'1'
b'ENSDARG00000034941'	b'0.5208534'	b'1'
b'ENSDARG00000035088'	b'0.49951538'	b'0'
b'ENSDARG00000035150'	b'0.56034863'	b'0'
b'ENSDARG00000035181'	b'0.6227083'	b'1'
b'ENSDARG00000035308'	b'0.64878726'	b'1'
b'ENSDARG00000035325'	b'0.4910318'	b'1'
b'ENSDARG00000035332'	b'0.575066'	b'1'
b'ENSDARG00000035357'	b'0.6370195'	b'1'
b'ENSDARG00000035360'	b'0.6695378'	b'1'
b'ENSDARG00000035435'	b'0.5199241'	b'0'
b'ENSDARG00000035506'	b'0.6303359'	b'1'
b'ENSDARG00000035508'	b'0.521309'	b'0'
b'ENSDARG00000035602'	b'0.5612264'	b'0'
b'ENSDARG00000035607'	b'0.6142229'	b'1'
b'ENSDARG00000035634'	b'0.62725616'	b'1'
b'ENSDARG00000035660'	b'0.6340207'	b'1'
b'ENSDARG00000035781'	b'0.6580483'	b'1'
b'ENSDARG00000035880'	b'0.6565437'	b'1'
b'ENSDARG00000035883'	b'0.521725'	b'1'
b'ENSDARG00000035904'	b'0.60833865'	b'1'
b'ENSDARG00000036040'	b'0.62617946'	b'1'
b'ENSDARG00000036063'	b'0.6059242'	b'1'
b'ENSDARG00000036104'	b'0.5328317'	b'0'
b'ENSDARG00000036106'	b'0.61742115'	b'1'
b'ENSDARG00000036186'	b'0.634339'	b'1'
b'ENSDARG00000036189'	b'0.5123914'	b'0'
b'ENSDARG00000036383'	b'0.63906705'	b'0'
b'ENSDARG00000036422'	b'0.6240171'	b'0'
b'ENSDARG00000036438'	b'0.613122'	b'1'
b'ENSDARG00000036445'	b'0.63142383'	b'1'
b'ENSDARG00000036494'	b'0.5662787'	b'1'
b'ENSDARG00000036593'	b'0.64016145'	b'1'
b'ENSDARG00000036687'	b'0.6006708'	b'1'
b'ENSDARG00000036785'	b'0.6183887'	b'1'
b'ENSDARG00000036809'	b'0.6384341'	b'0'
b'ENSDARG00000036830'	b'0.47904563'	b'1'
b'ENSDARG00000036897'	b'0.6075499'	b'0'
b'ENSDARG00000036930'	b'0.6095903'	b'0'
b'ENSDARG00000037002'	b'0.6254037'	b'0'
b'ENSDARG00000037009'	b'0.59020907'	b'1'
b'ENSDARG00000037017'	b'0.63701856'	b'1'
b'ENSDARG00000037056'	b'0.58824754'	b'0'
b'ENSDARG00000037285'	b'0.5498931'	b'0'
b'ENSDARG00000037318'	b'0.5964633'	b'1'
b'ENSDARG00000037539'	b'0.51286775'	b'1'
b'ENSDARG00000037598'	b'0.4957935'	b'1'
b'ENSDARG00000037633'	b'0.5577941'	b'1'
b'ENSDARG00000037654'	b'0.599471'	b'1'
b'ENSDARG00000037706'	b'0.61618185'	b'1'
b'ENSDARG00000037747'	b'0.55761445'	b'0'
b'ENSDARG00000037789'	b'0.6146984'	b'1'
b'ENSDARG00000037805'	b'0.52729917'	b'0'
b'ENSDARG00000037833'	b'0.5338861'	b'0'
b'ENSDARG00000037879'	b'0.5400634'	b'1'
b'ENSDARG00000037913'	b'0.4733039'	b'1'
b'ENSDARG00000037924'	b'0.5882392'	b'1'
b'ENSDARG00000037929'	b'0.620558'	b'1'
b'ENSDARG00000037997'	b'0.5574856'	b'1'
b'ENSDARG00000038056'	b'0.47720018'	b'0'
b'ENSDARG00000038113'	b'0.6282757'	b'1'
b'ENSDARG00000038156'	b'0.5965185'	b'1'
b'ENSDARG00000038271'	b'0.50433075'	b'0'
b'ENSDARG00000038300'	b'0.65175045'	b'1'
b'ENSDARG00000038467'	b'0.6356642'	b'1'
b'ENSDARG00000038559'	b'0.427727'	b'1'
b'ENSDARG00000038576'	b'0.6406665'	b'1'
b'ENSDARG00000038700'	b'0.42182216'	b'0'
b'ENSDARG00000038882'	b'0.6063316'	b'1'
b'ENSDARG00000038894'	b'0.61029047'	b'0'
b'ENSDARG00000038900'	b'0.5638365'	b'1'
b'ENSDARG00000038905'	b'0.6068338'	b'1'
b'ENSDARG00000038954'	b'0.65015376'	b'1'
b'ENSDARG00000039005'	b'0.53488046'	b'1'
b'ENSDARG00000039041'	b'0.6263745'	b'1'
b'ENSDARG00000039099'	b'0.45644543'	b'0'
b'ENSDARG00000039125'	b'0.64939415'	b'1'
b'ENSDARG00000039215'	b'0.5218699'	b'1'
b'ENSDARG00000039256'	b'0.532166'	b'0'
b'ENSDARG00000039263'	b'0.5707537'	b'1'
b'ENSDARG00000039270'	b'0.6027137'	b'1'
b'ENSDARG00000039335'	b'0.6628853'	b'1'
b'ENSDARG00000039346'	b'0.5297836'	b'1'
b'ENSDARG00000039381'	b'0.45008567'	b'0'
b'ENSDARG00000039406'	b'0.6385946'	b'1'
b'ENSDARG00000039439'	b'0.4876984'	b'0'
b'ENSDARG00000039453'	b'0.6109484'	b'0'
b'ENSDARG00000039517'	b'0.62155175'	b'1'
b'ENSDARG00000039657'	b'0.57710457'	b'0'
b'ENSDARG00000039677'	b'0.65266466'	b'1'
b'ENSDARG00000039684'	b'0.6195495'	b'1'
b'ENSDARG00000039701'	b'0.56884706'	b'1'
b'ENSDARG00000039754'	b'0.6277182'	b'1'
b'ENSDARG00000039830'	b'0.59830695'	b'1'
b'ENSDARG00000039832'	b'0.48750824'	b'1'
b'ENSDARG00000039843'	b'0.6087112'	b'1'
b'ENSDARG00000039887'	b'0.5888449'	b'1'
b'ENSDARG00000040001'	b'0.5187658'	b'1'
b'ENSDARG00000040004'	b'0.6096389'	b'0'
b'ENSDARG00000040041'	b'0.6081411'	b'1'
b'ENSDARG00000040081'	b'0.6074393'	b'0'
b'ENSDARG00000040121'	b'0.48296842'	b'1'
b'ENSDARG00000040190'	b'0.6446784'	b'1'
b'ENSDARG00000040274'	b'0.628078'	b'0'
b'ENSDARG00000040286'	b'0.5808656'	b'1'
b'ENSDARG00000040309'	b'0.6301408'	b'1'
b'ENSDARG00000040362'	b'0.55912673'	b'1'
b'ENSDARG00000040440'	b'0.601723'	b'1'
b'ENSDARG00000040510'	b'0.45880452'	b'1'
b'ENSDARG00000040527'	b'0.58244455'	b'1'
b'ENSDARG00000040538'	b'0.61081195'	b'1'
b'ENSDARG00000040571'	b'0.547806'	b'1'
b'ENSDARG00000040584'	b'0.5425106'	b'1'
b'ENSDARG00000040607'	b'0.63575953'	b'1'
b'ENSDARG00000040649'	b'0.62569124'	b'1'
b'ENSDARG00000040674'	b'0.63597775'	b'1'
b'ENSDARG00000040707'	b'0.4558969'	b'1'
b'ENSDARG00000040727'	b'0.5165405'	b'1'
b'ENSDARG00000040778'	b'0.6155077'	b'1'
b'ENSDARG00000040799'	b'0.4791206'	b'0'
b'ENSDARG00000040812'	b'0.62879074'	b'1'
b'ENSDARG00000040851'	b'0.6172096'	b'0'
b'ENSDARG00000040854'	b'0.59071743'	b'1'
b'ENSDARG00000040861'	b'0.543418'	b'1'
b'ENSDARG00000040869'	b'0.5282247'	b'1'
b'ENSDARG00000040910'	b'0.58662057'	b'1'
b'ENSDARG00000040911'	b'0.55335987'	b'0'
b'ENSDARG00000040926'	b'0.56529737'	b'1'
b'ENSDARG00000040944'	b'0.5866624'	b'1'
b'ENSDARG00000040955'	b'0.46072423'	b'0'
b'ENSDARG00000040959'	b'0.53578585'	b'1'
b'ENSDARG00000040965'	b'0.5765974'	b'0'
b'ENSDARG00000041080'	b'0.46485296'	b'1'
b'ENSDARG00000041081'	b'0.5873642'	b'1'
b'ENSDARG00000041133'	b'0.5867505'	b'0'
b'ENSDARG00000041145'	b'0.57490325'	b'0'
b'ENSDARG00000041170'	b'0.59571606'	b'1'
b'ENSDARG00000041173'	b'0.63134897'	b'0'
b'ENSDARG00000041199'	b'0.5773225'	b'1'
b'ENSDARG00000041226'	b'0.61308956'	b'1'
b'ENSDARG00000041391'	b'0.5736278'	b'1'
b'ENSDARG00000041413'	b'0.6138176'	b'0'
b'ENSDARG00000041450'	b'0.6000309'	b'1'
b'ENSDARG00000041589'	b'0.5011666'	b'0'
b'ENSDARG00000041595'	b'0.54017085'	b'0'
b'ENSDARG00000041621'	b'0.6216588'	b'1'
b'ENSDARG00000041895'	b'0.6413971'	b'1'
b'ENSDARG00000041904'	b'0.521059'	b'1'
b'ENSDARG00000041947'	b'0.5654472'	b'0'
b'ENSDARG00000041976'	b'0.54091525'	b'0'
b'ENSDARG00000042004'	b'0.6305945'	b'1'
b'ENSDARG00000042021'	b'0.6247158'	b'1'
b'ENSDARG00000042180'	b'0.45282578'	b'0'
b'ENSDARG00000042236'	b'0.6507466'	b'1'
b'ENSDARG00000042332'	b'0.61767435'	b'1'
b'ENSDARG00000042338'	b'0.5744674'	b'1'
b'ENSDARG00000042390'	b'0.62402487'	b'0'
b'ENSDARG00000042470'	b'0.41313416'	b'0'
b'ENSDARG00000042722'	b'0.6140593'	b'1'
b'ENSDARG00000042732'	b'0.62682545'	b'1'
b'ENSDARG00000042807'	b'0.6332085'	b'0'
b'ENSDARG00000042833'	b'0.61238253'	b'1'
b'ENSDARG00000042857'	b'0.47184283'	b'0'
b'ENSDARG00000042892'	b'0.63047886'	b'1'
b'ENSDARG00000042922'	b'0.45017362'	b'0'
b'ENSDARG00000042937'	b'0.6259016'	b'0'
b'ENSDARG00000042946'	b'0.64273715'	b'1'
b'ENSDARG00000042956'	b'0.5706953'	b'1'
b'ENSDARG00000043011'	b'0.5547861'	b'1'
b'ENSDARG00000043168'	b'0.5324631'	b'0'
b'ENSDARG00000043180'	b'0.54599655'	b'1'
b'ENSDARG00000043271'	b'0.6199958'	b'0'
b'ENSDARG00000043279'	b'0.5950817'	b'1'
b'ENSDARG00000043299'	b'0.6472723'	b'0'
b'ENSDARG00000043304'	b'0.6095948'	b'1'
b'ENSDARG00000043322'	b'0.47654295'	b'0'
b'ENSDARG00000043357'	b'0.6298951'	b'1'
b'ENSDARG00000043360'	b'0.57159257'	b'1'
b'ENSDARG00000043398'	b'0.50145036'	b'0'
b'ENSDARG00000043460'	b'0.46814227'	b'0'
b'ENSDARG00000043475'	b'0.5908774'	b'1'
b'ENSDARG00000043511'	b'0.6006949'	b'1'
b'ENSDARG00000043554'	b'0.5317834'	b'1'
b'ENSDARG00000043555'	b'0.6122184'	b'1'
b'ENSDARG00000043561'	b'0.59786594'	b'1'
b'ENSDARG00000043661'	b'0.64993846'	b'0'
b'ENSDARG00000043719'	b'0.6213577'	b'0'
b'ENSDARG00000043821'	b'0.63183427'	b'1'
b'ENSDARG00000043898'	b'0.58123076'	b'1'
b'ENSDARG00000043902'	b'0.49897674'	b'0'
b'ENSDARG00000044094'	b'0.613982'	b'1'
b'ENSDARG00000044135'	b'0.6176051'	b'1'
b'ENSDARG00000044144'	b'0.64478505'	b'1'
b'ENSDARG00000044155'	b'0.43647596'	b'0'
b'ENSDARG00000044225'	b'0.55242896'	b'1'
b'ENSDARG00000044246'	b'0.5164969'	b'1'
b'ENSDARG00000044267'	b'0.5981511'	b'1'
b'ENSDARG00000044276'	b'0.58149076'	b'0'
b'ENSDARG00000044380'	b'0.54951704'	b'1'
b'ENSDARG00000044381'	b'0.6397717'	b'1'
b'ENSDARG00000044405'	b'0.5944563'	b'1'
b'ENSDARG00000044491'	b'0.62327504'	b'0'
b'ENSDARG00000044492'	b'0.61510396'	b'1'
b'ENSDARG00000044528'	b'0.6289784'	b'0'
b'ENSDARG00000044540'	b'0.56391674'	b'1'
b'ENSDARG00000044575'	b'0.6151562'	b'1'
b'ENSDARG00000044684'	b'0.5230615'	b'0'
b'ENSDARG00000044766'	b'0.61283416'	b'1'
b'ENSDARG00000044809'	b'0.6373876'	b'1'
b'ENSDARG00000044847'	b'0.5434793'	b'1'
b'ENSDARG00000044902'	b'0.65827477'	b'1'
b'ENSDARG00000044914'	b'0.6501186'	b'1'
b'ENSDARG00000044976'	b'0.5027674'	b'0'
b'ENSDARG00000045200'	b'0.6034838'	b'1'
b'ENSDARG00000045265'	b'0.6157057'	b'0'
b'ENSDARG00000045351'	b'0.59624505'	b'1'
b'ENSDARG00000045413'	b'0.5359434'	b'0'
b'ENSDARG00000045416'	b'0.60207653'	b'1'
b'ENSDARG00000045485'	b'0.55369985'	b'1'
b'ENSDARG00000045540'	b'0.6006247'	b'1'
b'ENSDARG00000045596'	b'0.5267837'	b'1'
b'ENSDARG00000045628'	b'0.58569634'	b'1'
b'ENSDARG00000045691'	b'0.55471385'	b'1'
b'ENSDARG00000045753'	b'0.66287446'	b'1'
b'ENSDARG00000045758'	b'0.47957957'	b'0'
b'ENSDARG00000045815'	b'0.60346466'	b'0'
b'ENSDARG00000045846'	b'0.5091864'	b'1'
b'ENSDARG00000045878'	b'0.6311257'	b'1'
b'ENSDARG00000045911'	b'0.6002027'	b'1'
b'ENSDARG00000045928'	b'0.6048398'	b'1'
b'ENSDARG00000045945'	b'0.6343077'	b'0'
b'ENSDARG00000046013'	b'0.5821'	b'1'
b'ENSDARG00000046071'	b'0.62331176'	b'1'
b'ENSDARG00000046098'	b'0.55332077'	b'1'
b'ENSDARG00000046133'	b'0.50870395'	b'1'
b'ENSDARG00000051823'	b'0.48792958'	b'0'
b'ENSDARG00000051857'	b'0.6346305'	b'1'
b'ENSDARG00000051873'	b'0.60032415'	b'0'
b'ENSDARG00000051876'	b'0.6392555'	b'0'
b'ENSDARG00000051899'	b'0.55325174'	b'1'
b'ENSDARG00000052030'	b'0.5364474'	b'1'
b'ENSDARG00000052035'	b'0.5534421'	b'0'
b'ENSDARG00000052073'	b'0.47390172'	b'1'
b'ENSDARG00000052074'	b'0.59960026'	b'1'
b'ENSDARG00000052088'	b'0.63455427'	b'0'
b'ENSDARG00000052097'	b'0.5516265'	b'0'
b'ENSDARG00000052190'	b'0.49409977'	b'1'
b'ENSDARG00000052215'	b'0.53269887'	b'0'
b'ENSDARG00000052271'	b'0.6080633'	b'1'
b'ENSDARG00000052300'	b'0.5258931'	b'0'
b'ENSDARG00000052322'	b'0.53692424'	b'1'
b'ENSDARG00000052371'	b'0.49694872'	b'1'
b'ENSDARG00000052408'	b'0.48089057'	b'1'
b'ENSDARG00000052450'	b'0.56782234'	b'1'
b'ENSDARG00000052465'	b'0.5048837'	b'0'
b'ENSDARG00000052480'	b'0.6069524'	b'1'
b'ENSDARG00000052606'	b'0.623253'	b'1'
b'ENSDARG00000052618'	b'0.60154015'	b'0'
b'ENSDARG00000052673'	b'0.62567437'	b'1'
b'ENSDARG00000052688'	b'0.5460284'	b'0'
b'ENSDARG00000052758'	b'0.49110833'	b'0'
b'ENSDARG00000052866'	b'0.5118571'	b'1'
b'ENSDARG00000052942'	b'0.6325531'	b'1'
b'ENSDARG00000053036'	b'0.59712327'	b'0'
b'ENSDARG00000053047'	b'0.56709015'	b'1'
b'ENSDARG00000053074'	b'0.6281586'	b'0'
b'ENSDARG00000053087'	b'0.6145942'	b'1'
b'ENSDARG00000053196'	b'0.6429821'	b'1'
b'ENSDARG00000053201'	b'0.50201845'	b'0'
b'ENSDARG00000053205'	b'0.64657706'	b'0'
b'ENSDARG00000053222'	b'0.60424834'	b'1'
b'ENSDARG00000053241'	b'0.51687384'	b'1'
b'ENSDARG00000053298'	b'0.47573936'	b'0'
b'ENSDARG00000053301'	b'0.44040126'	b'0'
b'ENSDARG00000053318'	b'0.50901747'	b'0'
b'ENSDARG00000053404'	b'0.60321796'	b'1'
b'ENSDARG00000053446'	b'0.5517335'	b'1'
b'ENSDARG00000053453'	b'0.6408397'	b'0'
b'ENSDARG00000053456'	b'0.6252033'	b'1'
b'ENSDARG00000053463'	b'0.5741468'	b'1'
b'ENSDARG00000053480'	b'0.63211435'	b'0'
b'ENSDARG00000053499'	b'0.5630748'	b'0'
b'ENSDARG00000053761'	b'0.5197616'	b'0'
b'ENSDARG00000053792'	b'0.60348344'	b'1'
b'ENSDARG00000053884'	b'0.64924645'	b'1'
b'ENSDARG00000053973'	b'0.48979223'	b'1'
b'ENSDARG00000053987'	b'0.42993295'	b'0'
b'ENSDARG00000053992'	b'0.6214895'	b'1'
b'ENSDARG00000054058'	b'0.4365985'	b'1'
b'ENSDARG00000054087'	b'0.6326487'	b'1'
b'ENSDARG00000054170'	b'0.5490712'	b'0'
b'ENSDARG00000054203'	b'0.6019956'	b'0'
b'ENSDARG00000054290'	b'0.54773456'	b'1'
b'ENSDARG00000054331'	b'0.54607713'	b'0'
b'ENSDARG00000054373'	b'0.45805886'	b'0'
b'ENSDARG00000054433'	b'0.5839761'	b'1'
b'ENSDARG00000054438'	b'0.45036674'	b'1'
b'ENSDARG00000054454'	b'0.6329514'	b'1'
b'ENSDARG00000054456'	b'0.6314558'	b'0'
b'ENSDARG00000054533'	b'0.53948545'	b'1'
b'ENSDARG00000054540'	b'0.5594717'	b'1'
b'ENSDARG00000054777'	b'0.61580706'	b'1'
b'ENSDARG00000054789'	b'0.5708157'	b'1'
b'ENSDARG00000054818'	b'0.5088704'	b'1'
b'ENSDARG00000054864'	b'0.5427436'	b'1'
b'ENSDARG00000054878'	b'0.46467578'	b'0'
b'ENSDARG00000054984'	b'0.5352324'	b'1'
b'ENSDARG00000055027'	b'0.61145675'	b'1'
b'ENSDARG00000055113'	b'0.59644663'	b'1'
b'ENSDARG00000055185'	b'0.58236265'	b'0'
b'ENSDARG00000055331'	b'0.5638581'	b'0'
b'ENSDARG00000055412'	b'0.64840627'	b'1'
b'ENSDARG00000055416'	b'0.51954'	b'1'
b'ENSDARG00000055443'	b'0.6315831'	b'1'
b'ENSDARG00000055467'	b'0.44096634'	b'0'
b'ENSDARG00000055504'	b'0.6086824'	b'1'
b'ENSDARG00000055569'	b'0.6101234'	b'1'
b'ENSDARG00000055575'	b'0.5466205'	b'1'
b'ENSDARG00000055589'	b'0.4610594'	b'1'
b'ENSDARG00000055656'	b'0.6215644'	b'0'
b'ENSDARG00000055676'	b'0.5354539'	b'1'
b'ENSDARG00000055678'	b'0.57623696'	b'1'
b'ENSDARG00000055690'	b'0.48445806'	b'1'
b'ENSDARG00000055751'	b'0.5392859'	b'0'
b'ENSDARG00000055798'	b'0.57043844'	b'0'
b'ENSDARG00000055837'	b'0.6547923'	b'1'
b'ENSDARG00000055897'	b'0.4875207'	b'1'
b'ENSDARG00000055965'	b'0.5920694'	b'0'
b'ENSDARG00000056029'	b'0.6326052'	b'0'
b'ENSDARG00000056050'	b'0.6381658'	b'1'
b'ENSDARG00000056084'	b'0.6377645'	b'0'
b'ENSDARG00000056087'	b'0.5720638'	b'0'
b'ENSDARG00000056091'	b'0.5222367'	b'1'
b'ENSDARG00000056105'	b'0.60994935'	b'0'
b'ENSDARG00000056108'	b'0.5775838'	b'1'
b'ENSDARG00000056133'	b'0.54616886'	b'0'
b'ENSDARG00000056141'	b'0.48175874'	b'1'
b'ENSDARG00000056184'	b'0.651815'	b'1'
b'ENSDARG00000056186'	b'0.6050087'	b'1'
b'ENSDARG00000056203'	b'0.550702'	b'1'
b'ENSDARG00000056277'	b'0.46429002'	b'0'
b'ENSDARG00000056318'	b'0.55981064'	b'1'
b'ENSDARG00000056330'	b'0.5010495'	b'0'
b'ENSDARG00000056331'	b'0.64676535'	b'1'
b'ENSDARG00000056367'	b'0.59757304'	b'1'
b'ENSDARG00000056400'	b'0.4589897'	b'0'
b'ENSDARG00000056458'	b'0.5451911'	b'1'
b'ENSDARG00000056464'	b'0.5048255'	b'0'
b'ENSDARG00000056549'	b'0.6403'	b'1'
b'ENSDARG00000056572'	b'0.5491302'	b'0'
b'ENSDARG00000056615'	b'0.5283879'	b'1'
b'ENSDARG00000056619'	b'0.66456985'	b'1'
b'ENSDARG00000056623'	b'0.6189587'	b'1'
b'ENSDARG00000056677'	b'0.597415'	b'1'
b'ENSDARG00000056742'	b'0.60812896'	b'0'
b'ENSDARG00000056750'	b'0.48315728'	b'0'
b'ENSDARG00000056774'	b'0.4789088'	b'0'
b'ENSDARG00000056797'	b'0.63800514'	b'0'
b'ENSDARG00000056840'	b'0.5843498'	b'1'
b'ENSDARG00000056871'	b'0.5850514'	b'1'
b'ENSDARG00000056873'	b'0.5656358'	b'0'
b'ENSDARG00000056903'	b'0.6035011'	b'1'
b'ENSDARG00000056932'	b'0.5982638'	b'1'
b'ENSDARG00000056954'	b'0.5533937'	b'1'
b'ENSDARG00000056978'	b'0.5363704'	b'1'
b'ENSDARG00000057007'	b'0.6440917'	b'1'
b'ENSDARG00000057013'	b'0.6384008'	b'0'
b'ENSDARG00000057099'	b'0.60088456'	b'1'
b'ENSDARG00000057110'	b'0.60327274'	b'1'
b'ENSDARG00000057227'	b'0.6128505'	b'0'
b'ENSDARG00000057249'	b'0.64352566'	b'1'
b'ENSDARG00000057262'	b'0.61535406'	b'1'
b'ENSDARG00000057417'	b'0.49674934'	b'1'
b'ENSDARG00000057433'	b'0.62259185'	b'1'
b'ENSDARG00000057468'	b'0.5636151'	b'0'
b'ENSDARG00000057479'	b'0.5792954'	b'0'
b'ENSDARG00000057504'	b'0.61350894'	b'0'
b'ENSDARG00000057527'	b'0.59484375'	b'0'
b'ENSDARG00000057531'	b'0.62991244'	b'1'
b'ENSDARG00000057606'	b'0.43835235'	b'1'
b'ENSDARG00000057678'	b'0.59988344'	b'1'
b'ENSDARG00000057738'	b'0.6157043'	b'1'
b'ENSDARG00000057853'	b'0.6172042'	b'1'
b'ENSDARG00000057854'	b'0.5011803'	b'1'
b'ENSDARG00000057912'	b'0.61492634'	b'1'
b'ENSDARG00000057936'	b'0.62800324'	b'0'
b'ENSDARG00000058003'	b'0.6150507'	b'0'
b'ENSDARG00000058004'	b'0.48930344'	b'0'
b'ENSDARG00000058011'	b'0.54386747'	b'0'
b'ENSDARG00000058050'	b'0.5937178'	b'1'
b'ENSDARG00000058064'	b'0.48830423'	b'0'
b'ENSDARG00000058232'	b'0.6423594'	b'1'
b'ENSDARG00000058252'	b'0.610586'	b'0'
b'ENSDARG00000058257'	b'0.5899539'	b'1'
b'ENSDARG00000058369'	b'0.48988065'	b'1'
b'ENSDARG00000058370'	b'0.57664233'	b'0'
b'ENSDARG00000058394'	b'0.6206163'	b'1'
b'ENSDARG00000058421'	b'0.6059414'	b'0'
b'ENSDARG00000058503'	b'0.6300367'	b'0'
b'ENSDARG00000058543'	b'0.62742895'	b'1'
b'ENSDARG00000058556'	b'0.56895304'	b'0'
b'ENSDARG00000058598'	b'0.45494765'	b'1'
b'ENSDARG00000058647'	b'0.6628373'	b'1'
b'ENSDARG00000058650'	b'0.45628032'	b'1'
b'ENSDARG00000058660'	b'0.63333035'	b'1'
b'ENSDARG00000058696'	b'0.53743345'	b'1'
b'ENSDARG00000058728'	b'0.5894153'	b'1'
b'ENSDARG00000058732'	b'0.6008513'	b'1'
b'ENSDARG00000058736'	b'0.6292'	b'0'
b'ENSDARG00000058818'	b'0.63131785'	b'1'
b'ENSDARG00000058848'	b'0.5259522'	b'1'
b'ENSDARG00000058903'	b'0.4845772'	b'1'
b'ENSDARG00000058961'	b'0.4931755'	b'0'
b'ENSDARG00000059003'	b'0.64517844'	b'1'
b'ENSDARG00000059083'	b'0.602015'	b'1'
b'ENSDARG00000059252'	b'0.4732991'	b'1'
b'ENSDARG00000059255'	b'0.51096904'	b'0'
b'ENSDARG00000059337'	b'0.57352906'	b'1'
b'ENSDARG00000059357'	b'0.49140704'	b'1'
b'ENSDARG00000059370'	b'0.6077599'	b'0'
b'ENSDARG00000059442'	b'0.4763857'	b'1'
b'ENSDARG00000059549'	b'0.5328799'	b'1'
b'ENSDARG00000059581'	b'0.51075137'	b'1'
b'ENSDARG00000059600'	b'0.6552851'	b'1'
b'ENSDARG00000059601'	b'0.5220184'	b'0'
b'ENSDARG00000059606'	b'0.5843034'	b'1'
b'ENSDARG00000059613'	b'0.5499736'	b'1'
b'ENSDARG00000059636'	b'0.48722228'	b'1'
b'ENSDARG00000059658'	b'0.5998193'	b'1'
b'ENSDARG00000059841'	b'0.48130262'	b'1'
b'ENSDARG00000059857'	b'0.5849823'	b'1'
b'ENSDARG00000059931'	b'0.61478615'	b'0'
b'ENSDARG00000059963'	b'0.5400386'	b'1'
b'ENSDARG00000059993'	b'0.638528'	b'0'
b'ENSDARG00000059997'	b'0.5459'	b'0'
b'ENSDARG00000060034'	b'0.60904056'	b'0'
b'ENSDARG00000060049'	b'0.4892905'	b'0'
b'ENSDARG00000060085'	b'0.64395064'	b'0'
b'ENSDARG00000060130'	b'0.5249761'	b'0'
b'ENSDARG00000060176'	b'0.5870799'	b'1'
b'ENSDARG00000060192'	b'0.5771624'	b'1'
b'ENSDARG00000060197'	b'0.6504297'	b'1'
b'ENSDARG00000060297'	b'0.6164074'	b'1'
b'ENSDARG00000060322'	b'0.52828085'	b'1'
b'ENSDARG00000060325'	b'0.57372606'	b'0'
b'ENSDARG00000060390'	b'0.64338356'	b'1'
b'ENSDARG00000060489'	b'0.473392'	b'1'
b'ENSDARG00000060496'	b'0.6401987'	b'1'
b'ENSDARG00000060559'	b'0.61758304'	b'1'
b'ENSDARG00000060586'	b'0.62662965'	b'1'
b'ENSDARG00000060627'	b'0.5599376'	b'0'
b'ENSDARG00000060637'	b'0.65432155'	b'0'
