Gene ID,Representative Transcript ID,5' UTR len,3' UTR len,ORF len,5' UTR gc,3' UTR gc,ORF gc,Intron len,Exon junction density
ENSDARG00000005232,ENSDART00000104999,266,480,69882,0.39097744360902253,0.375,0.3458401305057096,68707,0.07154918290833118
ENSDARG00000005236,ENSDART00000153426,837,1620,25758,0.5256869772998806,0.35185185185185186,0.40849444832673343,16356,1.2811553692056836
ENSDARG00000005246,ENSDART00000021298,251,79,15917,0.3466135458167331,0.34177215189873417,0.3667776591066156,14358,0.5026072752403091
ENSDARG00000005251,ENSDART00000021218,68,905,5044,0.47058823529411764,0.33259668508287293,0.36161776367961934,4358,0.9912767644726408
ENSDARG00000005254,ENSDART00000027630,170,1476,6586,0.5941176470588235,0.31639566395663954,0.3270573944731248,5948,0.6073489219556635
ENSDARG00000005274,ENSDART00000079012,331,183,16024,0.4259818731117825,0.19672131147540983,0.3652021967049426,14720,0.6240639041437843
ENSDARG00000005284,ENSDART00000124455,65,905,4918,0.6307692307692307,0.3270718232044199,0.37840585603904026,5338,0.8133387555917039
ENSDARG00000005315,ENSDART00000041055,222,951,20179,0.47297297297297297,0.36803364879074657,0.3736062242925814,31185,0.7433470439565886
ENSDARG00000005318,ENSDART00000022574,125,1307,20378,0.368,0.34659525631216526,0.33668662282854056,18849,0.6379428795760134
ENSDARG00000005320,ENSDART00000026749,295,337,29947,0.4101694915254237,0.3620178041543027,0.38985541122650014,29108,0.3005309379904498
ENSDARG00000005327,ENSDART00000156530,33,176,7198,0.45454545454545453,0.29545454545454547,0.35884968046679633,5561,0.6946373992775771
ENSDARG00000005332,ENSDART00000145092,49,329,14263,0.3877551020408163,0.331306990881459,0.35111827806211876,13085,0.5608918179906051
ENSDARG00000005335,ENSDART00000024342,67,37,5618,0.40298507462686567,0.21621621621621623,0.45781416874332503,3957,1.6019935920256319
ENSDARG00000005343,ENSDART00000141126,410,1154,37332,0.5756097560975609,0.37954939341421146,0.38738883531554696,36022,0.08036001285760205
ENSDARG00000005350,ENSDART00000019521,151,1384,82287,0.4370860927152318,0.38583815028901736,0.36858799081264354,77554,0.44964575206290175
ENSDARG00000005355,ENSDART00000185918,199,588,20453,0.7286432160804021,0.4387755102040816,0.3886404952586842,18996,0.09778516599031928
ENSDARG00000005356,ENSDART00000140391,196,690,51005,0.3826530612244898,0.41884057971014493,0.3768258013920204,48399,0.3529065777864915
ENSDARG00000005359,ENSDART00000018503,34,676,18678,0.5,0.4334319526627219,0.3303351536567084,17278,0.5353892279687332
ENSDARG00000005368,ENSDART00000020425,117,1626,69147,0.5128205128205128,0.35731857318573185,0.34754942369155567,67294,0.20246720754334965
ENSDARG00000005371,ENSDART00000008880,24,66,6331,0.5,0.36363636363636365,0.3721371031432633,3728,0.7897646501342599
ENSDARG00000005372,ENSDART00000183503,335,1178,83719,0.5014925373134328,0.35823429541595925,0.3585804894946189,82625,0.11944719836596233
ENSDARG00000005374,ENSDART00000009649,337,3398,16424,0.39465875370919884,0.372277810476751,0.3614223088163663,14331,0.974184120798831
ENSDARG00000005382,ENSDART00000027321,133,223,8605,0.40601503759398494,0.3094170403587444,0.3783846600813481,6044,0.5810575246949448
ENSDARG00000005392,ENSDART00000159760,139,84,14117,0.4892086330935252,0.30952380952380953,0.3611957214705674,15373,1.0625487001487568
ENSDARG00000005394,ENSDART00000100320,30,316,59764,0.3,0.35443037974683544,0.38657051067532294,57206,0.3179171407536309
ENSDARG00000005397,ENSDART00000174797,656,2660,23371,0.3948170731707317,0.29887218045112784,0.3629284155577425,44341,0.5134568482307134
ENSDARG00000005414,ENSDART00000055171,155,619,16317,0.5096774193548387,0.3069466882067851,0.3511674940246369,15673,0.24514310228595942
ENSDARG00000005416,ENSDART00000152495,647,1056,79987,0.4775888717156105,0.3522727272727273,0.38677535099453664,75917,0.35005688424368964
ENSDARG00000005423,ENSDART00000008287,442,340,4013,0.4411764705882353,0.31176470588235294,0.3396461500124595,3249,0.74757039621231
ENSDARG00000005425,ENSDART00000027019,561,0,29066,0.35472370766488415,0,0.35966421248193764,27834,0.37844904699649073
ENSDARG00000005448,ENSDART00000053814,302,180,8023,0.40728476821192056,0.3333333333333333,0.32818147825003113,6851,0.9971332419294529
ENSDARG00000005451,ENSDART00000008584,103,1092,12180,0.4854368932038835,0.4157509157509158,0.35977011494252875,10834,0.8210180623973727
ENSDARG00000005453,ENSDART00000142087,526,381,32471,0.48859315589353614,0.47244094488188976,0.3925040805641957,141738,0.5235440854916695
ENSDARG00000005454,ENSDART00000002750,294,91,10209,0.42517006802721086,0.23076923076923078,0.3715349201684788,8457,1.5672445881085317
ENSDARG00000005456,ENSDART00000014632,168,319,123333,0.40476190476190477,0.38557993730407525,0.36793072413709227,123750,0.14594634039551457
ENSDARG00000005458,ENSDART00000056921,643,1322,28587,0.48055987558320373,0.38502269288956126,0.34617133662154126,36486,0.34980935390212337
ENSDARG00000005462,ENSDART00000026178,215,1549,32069,0.413953488372093,0.3195610071013557,0.362561975739811,29634,0.935482865072188
ENSDARG00000005463,ENSDART00000007744,193,1306,18168,0.5751295336787565,0.36064318529862177,0.37808234258036105,16672,0.055041831792162044
ENSDARG00000005464,ENSDART00000104425,127,660,9614,0.44881889763779526,0.3212121212121212,0.3531308508425213,8661,0.8321198252548366
ENSDARG00000005468,ENSDART00000018163,2,1358,1817,0.0,0.3858615611192931,0.6097963676389653,4795,0.5503577325261421
ENSDARG00000005476,ENSDART00000036886,142,212,32579,0.34507042253521125,0.35377358490566035,0.3598023266521379,30996,0.15347309616624205
ENSDARG00000005479,ENSDART00000084891,631,268,8917,0.5245641838351822,0.3619402985074627,0.35393069417965684,102429,0.224290680722216
ENSDARG00000005481,ENSDART00000130107,45,366,2443,0.5111111111111111,0.3633879781420765,0.3892754809660254,1511,2.046663937781416
ENSDARG00000005482,ENSDART00000193115,0,4690,243234,0,0.37910447761194027,0.3576957562496401,243678,0.1233380201781001
ENSDARG00000005485,ENSDART00000171904,90,849,5018,0.45555555555555555,0.37338044758539457,0.32582702271821445,4611,0.7971303308090874
ENSDARG00000005500,ENSDART00000192487,824,4494,11302,0.3434466019417476,0.3667111704494882,0.38709962838435674,10709,0.3539196602371262
ENSDARG00000005510,ENSDART00000151090,196,175,3331,0.42857142857142855,0.38285714285714284,0.36925848093665564,2093,0.30021014710297206
ENSDARG00000005513,ENSDART00000181009,560,2913,6853,0.37857142857142856,0.3223480947476828,0.4042025390339997,4733,0.8755289654166059
ENSDARG00000005518,ENSDART00000024433,0,214,14154,0,0.2383177570093458,0.34195280486081675,12181,0.8478168715557439
ENSDARG00000005522,ENSDART00000187306,432,1059,2894,0.42824074074074076,0.34183191690273845,0.35452660677263304,1917,0.3455425017277125
ENSDARG00000005525,ENSDART00000122217,992,37,4644,0.4173387096774194,0.40540540540540543,0.3742463393626184,5686,1.2919896640826873
ENSDARG00000005526,ENSDART00000037875,114,571,48819,0.47368421052631576,0.3204903677758319,0.36169016430996065,60067,0.2662897642311395
ENSDARG00000005536,ENSDART00000024595,237,653,13777,0.45147679324894513,0.39663093415007655,0.3554474849386659,12545,0.7258474268708718
ENSDARG00000005540,ENSDART00000027612,19,1695,29288,0.42105263157894735,0.4377581120943953,0.3448511335700628,26025,0.9218792679595739
ENSDARG00000005541,ENSDART00000016382,84,662,24209,0.5119047619047619,0.4214501510574018,0.3433433846916436,23073,0.3717625676401338
ENSDARG00000005544,ENSDART00000014970,147,543,4946,0.46938775510204084,0.3425414364640884,0.3829357056207036,4476,0.8087343307723414
ENSDARG00000005547,ENSDART00000045639,36,232,12270,0.4444444444444444,0.33620689655172414,0.3250203748981255,9928,0.9779951100244499
ENSDARG00000005549,ENSDART00000173514,142,949,4128,0.4647887323943662,0.40147523709167543,0.4181201550387597,14840,0.9689922480620154
ENSDARG00000005551,ENSDART00000015636,111,495,11134,0.38738738738738737,0.4080808080808081,0.37039698221663375,10293,0.8981498113885396
ENSDARG00000005559,ENSDART00000025031,359,1266,1427,0.5877437325905293,0.34360189573459715,0.5830413454800281,321,0.7007708479327259
ENSDARG00000005560,ENSDART00000020122,319,1422,2310,0.5360501567398119,0.37130801687763715,0.42294372294372296,1570,0.4329004329004329
ENSDARG00000005561,ENSDART00000016314,239,213,21779,0.3807531380753138,0.352112676056338,0.35235777583911104,19491,0.8724000183663162
ENSDARG00000005565,ENSDART00000011245,505,488,16836,0.4079207920792079,0.26844262295081966,0.35899263483012595,16128,0.534568781183179
ENSDARG00000005574,ENSDART00000030448,81,520,6429,0.5679012345679012,0.3403846153846154,0.36599782236739775,5311,0.6221807435059885
ENSDARG00000005576,ENSDART00000080404,169,1099,25241,0.4970414201183432,0.37852593266606005,0.34911453587417296,22401,0.5150350620022979
ENSDARG00000005578,ENSDART00000010449,231,62,18178,0.4069264069264069,0.43548387096774194,0.34789305754208383,16655,0.4951039718340851
ENSDARG00000005586,ENSDART00000013605,886,1102,9493,0.5067720090293454,0.35208711433756806,0.40745812704097756,123871,0.31602233224481197
ENSDARG00000005590,ENSDART00000122709,222,3402,24209,0.527027027027027,0.3644914756025867,0.36209674088149035,22392,0.5782973274402082
ENSDARG00000005595,ENSDART00000021575,384,513,76935,0.4609375,0.3216374269005848,0.35137453694677323,72520,0.44193150061740427
ENSDARG00000005606,ENSDART00000158844,328,898,20110,0.35060975609756095,0.33407572383073497,0.36723023371456986,16700,0.9448035803083044
ENSDARG00000005612,ENSDART00000008096,270,927,8551,0.4777777777777778,0.40884573894282633,0.37422523681440767,7775,0.584726932522512
ENSDARG00000005616,ENSDART00000003508,60,240,5828,0.45,0.2875,0.3287577213452299,4458,1.7158544955387782
ENSDARG00000005619,ENSDART00000003248,168,502,10021,0.40476190476190477,0.32270916334661354,0.3586468416325716,8787,0.8981139606825665
ENSDARG00000005625,ENSDART00000009149,139,443,29438,0.4172661870503597,0.35665914221218964,0.3472042937699572,27444,0.3396969902846661
ENSDARG00000005626,ENSDART00000003097,251,481,4730,0.4860557768924303,0.39293139293139295,0.36723044397463,6407,0.6342494714587738
ENSDARG00000005629,ENSDART00000028062,132,107,16314,0.4166666666666667,0.2897196261682243,0.43465734951575336,15001,0.6742675003064852
ENSDARG00000005640,ENSDART00000008275,213,122,1010,0.36619718309859156,0.22131147540983606,0.4762376237623762,2828,0.9900990099009901
ENSDARG00000005643,ENSDART00000007398,96,330,7765,0.3854166666666667,0.30303030303030304,0.3761751448808757,6470,1.03026400515132
ENSDARG00000005645,ENSDART00000023575,354,784,261322,0.4180790960451977,0.38137755102040816,0.35373120610289444,257063,0.09949411071398505
ENSDARG00000005648,ENSDART00000084439,161,0,60956,0.45962732919254656,0,0.3586521425290373,59019,0.11483693155718878
ENSDARG00000005651,ENSDART00000015040,365,1870,3309,0.5397260273972603,0.36310160427807486,0.34602598972499243,9957,1.5110305228165608
ENSDARG00000005652,ENSDART00000146052,192,5920,215472,0.515625,0.3822635135135135,0.35180905175614463,213616,0.05105071656642162
ENSDARG00000005670,ENSDART00000185507,369,0,30599,0.5230352303523035,0,0.39641818360077125,34416,0.4575312918722834
ENSDARG00000005673,ENSDART00000027171,131,355,5740,0.44274809160305345,0.3464788732394366,0.32770034843205575,4874,0.8710801393728222
ENSDARG00000005675,ENSDART00000049425,97,1025,9575,0.5257731958762887,0.36390243902439023,0.3562402088772846,8145,1.1488250652741516
ENSDARG00000005679,ENSDART00000124215,320,4216,64725,0.46875,0.3759487666034156,0.36920077972709553,63112,0.20084974893781385
ENSDARG00000005690,ENSDART00000152666,449,4369,18737,0.5389755011135857,0.3598077363241016,0.36024977317606877,17304,0.48033303090142504
ENSDARG00000005699,ENSDART00000009788,211,1680,10332,0.3791469194312796,0.3821428571428571,0.3516260162601626,8869,1.064653503677894
ENSDARG00000005704,ENSDART00000139682,139,399,16575,0.39568345323741005,0.3659147869674185,0.3469079939668175,16732,1.1463046757164406
ENSDARG00000005713,ENSDART00000043403,182,372,16444,0.46703296703296704,0.33064516129032256,0.37290197032352224,15605,0.36487472634395524
ENSDARG00000005738,ENSDART00000143436,53,411,20679,0.4716981132075472,0.30170316301703165,0.3527733449393104,19621,0.38686590260650905
ENSDARG00000005739,ENSDART00000019770,260,1178,82335,0.41923076923076924,0.36587436332767403,0.37753081921418596,81466,0.07287301876480234
ENSDARG00000005749,ENSDART00000182376,753,267,14282,0.3253652058432935,0.27715355805243447,0.3849600896233021,10527,0.9102366615319983
ENSDARG00000005754,ENSDART00000184039,564,1672,212380,0.5053191489361702,0.38636363636363635,0.3564318674074772,361092,0.15538186269893586
ENSDARG00000005772,ENSDART00000025214,136,447,4494,0.5,0.3825503355704698,0.37939474855362704,7440,1.1125945705384959
ENSDARG00000005774,ENSDART00000154985,254,129,5908,0.5078740157480315,0.5426356589147286,0.4219702098849018,5222,1.1848341232227488
ENSDARG00000005775,ENSDART00000022042,285,679,84022,0.47017543859649125,0.39322533136966126,0.3642498393277951,86986,0.30944276499012163
ENSDARG00000005776,ENSDART00000022959,81,512,4660,0.4691358024691358,0.326171875,0.3373390557939914,7269,1.7167381974248928
ENSDARG00000005783,ENSDART00000191154,477,0,182754,0.5094339622641509,0,0.3635269269072086,243102,0.07660571040852732
ENSDARG00000005786,ENSDART00000051666,328,321,20841,0.4969512195121951,0.3582554517133956,0.3650496617244854,23926,0.33587639748572523
ENSDARG00000005789,ENSDART00000045183,51,518,38117,0.5490196078431373,0.26640926640926643,0.3544612640029383,37281,0.18364509274077184
ENSDARG00000005791,ENSDART00000012055,38,49,3520,0.5,0.2857142857142857,0.36818181818181817,3851,1.1363636363636365
ENSDARG00000005799,ENSDART00000008201,218,1425,5888,0.44954128440366975,0.36701754385964913,0.35954483695652173,8731,0.6793478260869565
ENSDARG00000005800,ENSDART00000149680,101,3053,28913,0.42574257425742573,0.3504749426793318,0.4040742918410404,26550,0.5187977726282295
ENSDARG00000005821,ENSDART00000099138,55,1849,7271,0.509090909090909,0.3358572201189832,0.35937285105212485,5769,1.7879246321001239
ENSDARG00000005823,ENSDART00000037025,103,2549,10948,0.5728155339805825,0.3601412318556297,0.37860796492510046,25252,0.8220679576178297
ENSDARG00000005827,ENSDART00000006058,165,410,7614,0.41818181818181815,0.348780487804878,0.326635145784082,8366,0.7880220646178093
ENSDARG00000005828,ENSDART00000180758,868,0,6000,0.37327188940092165,0,0.338,5461,0.5
ENSDARG00000005840,ENSDART00000007767,122,299,18958,0.5901639344262295,0.4080267558528428,0.35963709252030807,17672,0.47473362169005173
ENSDARG00000005841,ENSDART00000149439,120,3019,4114,0.43333333333333335,0.41735674064259687,0.39936801166747693,6321,1.4584346135148274
ENSDARG00000005842,ENSDART00000135587,335,417,20591,0.4835820895522388,0.3980815347721823,0.34855033752610365,19905,0.33995434898742166
ENSDARG00000005846,ENSDART00000185105,812,261,2955,0.3078817733990148,0.27586206896551724,0.41116751269035534,2080,0.338409475465313
ENSDARG00000005853,ENSDART00000026378,0,341,4983,0,0.2961876832844575,0.3373469797310857,4087,0.6020469596628537
ENSDARG00000005861,ENSDART00000156031,166,1728,321356,0.5240963855421686,0.40219907407407407,0.35743536762966927,315453,0.12136073389014053
ENSDARG00000005865,ENSDART00000139966,54,891,965,0.46296296296296297,0.29741863075196406,0.39585492227979274,0,0.0
ENSDARG00000005867,ENSDART00000088023,90,498,28969,0.5222222222222223,0.35542168674698793,0.3733991508163899,23305,1.0355897683730884
ENSDARG00000005870,ENSDART00000012478,121,449,4983,0.4132231404958678,0.36080178173719374,0.32390126429861527,5277,1.4047762392133254
ENSDARG00000005883,ENSDART00000012335,290,72,41930,0.5206896551724138,0.4166666666666667,0.3676365370856189,45374,0.4054376341521584
ENSDARG00000005891,ENSDART00000014153,135,858,5131,0.4,0.34382284382284384,0.3533424283765348,4235,1.5591502631066068
ENSDARG00000005894,ENSDART00000173830,158,542,16086,0.3924050632911392,0.3284132841328413,0.3516100957354221,18649,0.7459903021260724
ENSDARG00000005897,ENSDART00000024312,149,338,10795,0.4228187919463087,0.31952662721893493,0.3547012505789717,9839,0.7410838351088467
ENSDARG00000005908,ENSDART00000183050,890,902,3437,0.4460674157303371,0.3492239467849224,0.33343031713703813,6610,2.3276112889147513
ENSDARG00000005913,ENSDART00000041912,148,382,15754,0.4594594594594595,0.33507853403141363,0.3588295036181287,13826,0.6347594261774787
ENSDARG00000005915,ENSDART00000020529,693,0,61749,0.4805194805194805,0,0.33334952792757777,66288,0.2753081021555005
ENSDARG00000005924,ENSDART00000010293,214,1360,5866,0.4252336448598131,0.3088235294117647,0.3738493010569383,7548,0.6818956699624957
ENSDARG00000005926,ENSDART00000003167,99,653,9479,0.45454545454545453,0.34915773353751917,0.3834792699651862,8754,0.5274818018778352
ENSDARG00000005927,ENSDART00000017422,27,491,18834,0.5185185185185185,0.329938900203666,0.3499522140809175,16915,0.8495274503557396
ENSDARG00000005941,ENSDART00000178066,532,3764,30005,0.3233082706766917,0.35441020191285866,0.355474087652058,28365,0.3332777870354941
ENSDARG00000005943,ENSDART00000050542,224,606,19482,0.375,0.29207920792079206,0.36479827533107484,18103,0.4106354583718304
ENSDARG00000005945,ENSDART00000012855,236,218,21565,0.3601694915254237,0.3394495412844037,0.34903779271968466,19232,0.8810572687224669
ENSDARG00000005948,ENSDART00000003674,90,833,16586,0.3,0.36614645858343337,0.36253466779211385,15321,0.602918123718799
ENSDARG00000005972,ENSDART00000019818,92,137,33323,0.44565217391304346,0.49635036496350365,0.40653602616811213,31713,0.27008372595504604
ENSDARG00000005980,ENSDART00000143113,158,625,156172,0.3860759493670886,0.4016,0.3497169787157749,153296,0.10885434008657122
ENSDARG00000005989,ENSDART00000164780,131,2065,28171,0.5419847328244275,0.37336561743341407,0.34872741471726243,25847,0.6034574562493344
ENSDARG00000005993,ENSDART00000134941,131,408,13806,0.42748091603053434,0.3161764705882353,0.3446327683615819,11986,0.9416195856873824
ENSDARG00000006003,ENSDART00000013961,378,525,2501,0.5740740740740741,0.3904761904761905,0.4374250299880048,1919,0.7996801279488205
ENSDARG00000006008,ENSDART00000125715,425,0,24712,0.43058823529411766,0,0.3607212793733681,23171,0.28326319197151184
ENSDARG00000006010,ENSDART00000129554,409,873,3149,0.4792176039119804,0.3447880870561283,0.3261352810416005,4656,2.8580501746586218
ENSDARG00000006011,ENSDART00000007030,341,1889,5627,0.41055718475073316,0.3298041291688724,0.3867069486404834,4209,0.3554291807357384
ENSDARG00000006019,ENSDART00000005021,173,633,12073,0.4682080924855491,0.3791469194312796,0.3724012258759215,10196,1.0767829040006627
ENSDARG00000006025,ENSDART00000014726,459,3798,50592,0.4444444444444444,0.3701948393891522,0.3561234977862113,125524,0.1383617963314358
ENSDARG00000006029,ENSDART00000028171,35,280,19243,0.6285714285714286,0.37857142857142856,0.3159590500441719,17408,0.9354050823676142
ENSDARG00000006031,ENSDART00000151404,144,532,31513,0.4861111111111111,0.39849624060150374,0.33183130771427666,41984,0.47599403420810454
ENSDARG00000006038,ENSDART00000019518,105,1300,17072,0.6571428571428571,0.41615384615384615,0.35209700093720714,15825,0.41002811621368324
ENSDARG00000006040,ENSDART00000019325,112,247,16421,0.4375,0.38461538461538464,0.34388892272090615,15030,0.7307715729858109
ENSDARG00000006044,ENSDART00000007735,118,1562,116346,0.4915254237288136,0.36235595390524966,0.35454592336651025,115123,0.060165368813710825
ENSDARG00000006052,ENSDART00000008424,234,185,9326,0.36324786324786323,0.32972972972972975,0.37904782328972764,8977,1.7156337122024448
ENSDARG00000006062,ENSDART00000138988,179,390,12438,0.5363128491620112,0.4256410256410256,0.4064962212574369,13875,0.8039877793857533
ENSDARG00000006065,ENSDART00000140526,66,129,214164,0.5151515151515151,0.34108527131782945,0.3588464914738238,293341,0.03735455071814124
ENSDARG00000006074,ENSDART00000002186,38,3010,15733,0.6052631578947368,0.34119601328903654,0.33922328862899637,14948,0.38136401194940567
ENSDARG00000006092,ENSDART00000005927,172,518,18444,0.4941860465116279,0.3281853281853282,0.36895467360659295,18585,0.7048362611147256
ENSDARG00000006093,ENSDART00000081129,222,636,44038,0.5045045045045045,0.3223270440251572,0.3712475589263818,42782,0.29519960034515647
ENSDARG00000006094,ENSDART00000061101,108,403,95096,0.4074074074074074,0.3424317617866005,0.3417388744006057,87717,0.48372171279549087
ENSDARG00000006110,ENSDART00000045110,205,1530,36547,0.45365853658536587,0.36797385620915035,0.35269652775877636,33725,0.5198785126002134
ENSDARG00000006112,ENSDART00000144283,165,410,49140,0.45454545454545453,0.3024390243902439,0.3394993894993895,43048,1.0582010582010581
ENSDARG00000006120,ENSDART00000122101,413,139,6394,0.4600484261501211,0.381294964028777,0.3900531748514232,4331,0.9383797309978105
ENSDARG00000006124,ENSDART00000127053,422,871,39712,0.471563981042654,0.4225028702640643,0.3762842465753425,37019,0.6798952457695406
ENSDARG00000006125,ENSDART00000021491,405,1446,12086,0.4469135802469136,0.4142461964038728,0.35015720668542116,13203,0.7446632467317558
ENSDARG00000006128,ENSDART00000108709,165,3273,51227,0.5393939393939394,0.34402688664833486,0.3710933687313331,47265,0.2537724246979132
ENSDARG00000006137,ENSDART00000016225,39,362,3672,0.2564102564102564,0.3342541436464088,0.35294117647058826,2815,1.6339869281045751
ENSDARG00000006169,ENSDART00000148718,219,1352,60139,0.4474885844748858,0.34541420118343197,0.39217479505811537,52541,0.8314072398942449
ENSDARG00000006174,ENSDART00000004871,298,261,5552,0.3389261744966443,0.29118773946360155,0.35987031700288186,4572,1.080691642651297
ENSDARG00000006192,ENSDART00000160413,716,4884,66829,0.30307262569832405,0.3785831285831286,0.35201783656795704,64562,0.14963563722336112
ENSDARG00000006196,ENSDART00000012357,324,764,10039,0.4722222222222222,0.35340314136125656,0.35421854766411,8846,0.39844606036457814
ENSDARG00000006200,ENSDART00000087120,393,1303,26155,0.48346055979643765,0.38526477359938605,0.3838654177021602,34023,1.185241827566431
ENSDARG00000006202,ENSDART00000148908,382,1940,62882,0.4005235602094241,0.38402061855670105,0.32589612289685443,58923,0.4134728539168602
ENSDARG00000006207,ENSDART00000015277,187,250,2473,0.46524064171123,0.448,0.3400727860897695,2045,0.4043671653861707
ENSDARG00000006215,ENSDART00000187456,395,4277,5994,0.3291139240506329,0.3528173953705869,0.3370036703370037,5086,1.3346680013346681
ENSDARG00000006219,ENSDART00000122953,68,336,11136,0.6029411764705882,0.32142857142857145,0.34375,9451,1.257183908045977
ENSDARG00000006220,ENSDART00000010246,99,287,7527,0.3939393939393939,0.30313588850174217,0.3490102298392454,5950,0.5314202205393915
ENSDARG00000006225,ENSDART00000014727,139,244,7124,0.460431654676259,0.4139344262295082,0.370157215047726,7757,1.2633352049410445
ENSDARG00000006235,ENSDART00000003418,371,703,9707,0.3665768194070081,0.31721194879089615,0.3504687339033687,8736,0.9271659627073245
ENSDARG00000006240,ENSDART00000018908,241,721,57562,0.45228215767634855,0.332871012482663,0.3483895625586324,55764,0.20847086619644906
ENSDARG00000006242,ENSDART00000148425,712,87,2599,0.4353932584269663,0.4827586206896552,0.36167756829549824,5455,2.6933435936898804
ENSDARG00000006251,ENSDART00000102408,64,2219,23584,0.5,0.3789995493465525,0.3546472184531886,21617,0.4664179104477612
ENSDARG00000006253,ENSDART00000126236,101,15,15156,0.5148514851485149,0.4,0.3752309316442333,16848,0.6598046978094484
ENSDARG00000006257,ENSDART00000023766,294,856,48979,0.5408163265306123,0.3925233644859813,0.35899058780293597,46379,0.36750444067865823
ENSDARG00000006260,ENSDART00000177960,453,127,893,0.5165562913907285,0.3779527559055118,0.5509518477043673,1654,3.3594624860022395
ENSDARG00000006266,ENSDART00000005720,152,2028,23817,0.40789473684210525,0.3071992110453649,0.35172355880253603,23964,1.007683587353571
ENSDARG00000006272,ENSDART00000014306,338,598,22960,0.5266272189349113,0.41304347826086957,0.3680749128919861,49834,0.6097560975609756
ENSDARG00000006279,ENSDART00000027667,229,1255,30720,0.5676855895196506,0.2693227091633466,0.344140625,29536,0.1953125
ENSDARG00000006283,ENSDART00000028016,251,997,31101,0.47410358565737054,0.324974924774323,0.3353268383653259,29545,0.3215330696762162
ENSDARG00000006288,ENSDART00000127443,192,1088,109817,0.484375,0.328125,0.3967946184879201,107913,0.13659087390841126
ENSDARG00000006290,ENSDART00000012167,81,140,2166,0.5185185185185185,0.37857142857142856,0.35964912280701755,3819,0.9233610341643583
ENSDARG00000006292,ENSDART00000081859,131,3365,56982,0.46564885496183206,0.3560178306092125,0.37824225193920885,54625,0.2807904250465059
ENSDARG00000006299,ENSDART00000141408,237,498,30053,0.47257383966244726,0.3313253012048193,0.3600638871327322,27477,0.6987655142581439
ENSDARG00000006300,ENSDART00000182268,195,116,7513,0.41025641025641024,0.3620689655172414,0.40303473978437376,6917,0.665513110608279
ENSDARG00000006301,ENSDART00000193398,358,0,56972,0.5614525139664804,0,0.3463806782279014,143792,0.2457347468932107
ENSDARG00000006307,ENSDART00000006038,183,3816,6776,0.5136612021857924,0.34591194968553457,0.35020661157024796,6195,0.5903187721369539
ENSDARG00000006308,ENSDART00000132158,169,672,42779,0.4378698224852071,0.3705357142857143,0.34180322120666684,41235,0.37401528787489186
ENSDARG00000006314,ENSDART00000044314,258,932,56341,0.4883720930232558,0.34012875536480686,0.3442963383681511,53204,0.5147228483697485
ENSDARG00000006316,ENSDART00000003001,49,46,2671,0.46938775510204084,0.32608695652173914,0.3616622987645077,2204,1.4975664545114191
ENSDARG00000006332,ENSDART00000142361,110,319,40192,0.4090909090909091,0.3385579937304075,0.3744775079617834,39558,0.696656050955414
ENSDARG00000006350,ENSDART00000085846,109,2397,2396,0.46788990825688076,0.3112223612849395,0.4006677796327212,1584,0.41736227045075125
ENSDARG00000006353,ENSDART00000018301,215,2028,108293,0.4604651162790698,0.38412228796844183,0.35490751941492066,105132,0.2677920087170916
ENSDARG00000006356,ENSDART00000026765,315,549,1541,0.5301587301587302,0.331511839708561,0.5191434133679429,0,0.0
ENSDARG00000006368,ENSDART00000007321,90,243,11918,0.3888888888888889,0.4609053497942387,0.38488001342507133,10762,0.6712535660345696
ENSDARG00000006370,ENSDART00000019029,76,287,59176,0.4473684210526316,0.34843205574912894,0.34973637961335674,58346,0.20278491280248748
ENSDARG00000006372,ENSDART00000087645,0,213,6869,0,0.23943661971830985,0.38418983840442567,5211,0.14558159848595137
ENSDARG00000006383,ENSDART00000181270,723,0,232501,0.4467496542185339,0,0.35635115547890117,228956,0.11182747601085587
ENSDARG00000006385,ENSDART00000031823,188,16,13240,0.5159574468085106,0.375,0.411631419939577,11675,0.8308157099697885
ENSDARG00000006389,ENSDART00000147653,454,85,47796,0.5176211453744494,0.5176470588235295,0.34858565570340616,54626,0.2301447819901247
ENSDARG00000006392,ENSDART00000002886,107,104,8443,0.4205607476635514,0.3269230769230769,0.337439298827431,7262,1.3028544356271468
ENSDARG00000006395,ENSDART00000147413,93,331,188,0.5053763440860215,0.5226586102719033,0.526595744680851,7642,15.957446808510639
ENSDARG00000006396,ENSDART00000109195,59,47,31732,0.5254237288135594,0.5106382978723404,0.32919450397075506,27854,0.8823900163872431
ENSDARG00000006397,ENSDART00000004601,132,1051,9539,0.5227272727272727,0.37012369172216936,0.34081140580773667,8823,0.6289967501834574
ENSDARG00000006399,ENSDART00000032306,179,830,7442,0.5698324022346368,0.3349397590361446,0.36280569739317386,6675,0.6718624025799516
ENSDARG00000006408,ENSDART00000024750,164,649,6326,0.47560975609756095,0.32973805855161786,0.38570976920644956,8608,0.6323110970597534
ENSDARG00000006409,ENSDART00000027304,301,210,6240,0.4152823920265781,0.3047619047619048,0.3564102564102564,5146,1.7628205128205128
ENSDARG00000006413,ENSDART00000145377,234,43,4533,0.3974358974358974,0.2558139534883721,0.35208471211118464,4321,0.6618133686300463
ENSDARG00000006420,ENSDART00000042514,917,2016,186419,0.4569247546346783,0.40327380952380953,0.3559132921000542,182325,0.1501992822620012
