Gene	Pred	Actual
b'ENSDARG00000022599'	b'-0.52901715'	b'0.0884086315932633'
b'ENSDARG00000022614'	b'-0.48151344'	b'-0.7834503070571789'
b'ENSDARG00000022690'	b'-0.14413361'	b'0.3334445860817557'
b'ENSDARG00000022712'	b'-0.5955673'	b'-0.2593497001670417'
b'ENSDARG00000022763'	b'-0.3893628'	b'-0.7836575629507108'
b'ENSDARG00000022772'	b'-0.8673034'	b'-0.8638387624298659'
b'ENSDARG00000022817'	b'-0.053541757'	b'-0.0516733977945685'
b'ENSDARG00000022841'	b'-0.7305831'	b'-0.8464828015027659'
b'ENSDARG00000022895'	b'-0.5642507'	b'-0.8094584463448593'
b'ENSDARG00000023104'	b'-0.91191864'	b'-0.7012477192270592'
b'ENSDARG00000023188'	b'-0.29071337'	b'0.1116882430599792'
b'ENSDARG00000023298'	b'-0.26125702'	b'1.8431552320543765'
b'ENSDARG00000023526'	b'-0.53542835'	b'-0.961712376356871'
b'ENSDARG00000023537'	b'-0.7060544'	b'-0.929147617904838'
b'ENSDARG00000023645'	b'-0.10902485'	b'0.0861714944328865'
b'ENSDARG00000023703'	b'-0.18920575'	b'0.4801132444087502'
b'ENSDARG00000023886'	b'-0.21612167'	b'-0.9797642086559069'
b'ENSDARG00000023952'	b'-0.4133384'	b'-0.6405102448119518'
b'ENSDARG00000023988'	b'-0.38581643'	b'0.1306742072597004'
b'ENSDARG00000024141'	b'-0.27529088'	b'-0.8754535128421865'
b'ENSDARG00000024204'	b'-0.22088706'	b'-0.3821001387133458'
b'ENSDARG00000024219'	b'-0.6441693'	b'-0.4074743548593211'
b'ENSDARG00000024299'	b'-0.0679561'	b'-0.7552423744381934'
b'ENSDARG00000024306'	b'-0.47040385'	b'0.1797312572622692'
b'ENSDARG00000024443'	b'-0.21821585'	b'0.3685248582867182'
b'ENSDARG00000024522'	b'-0.327387'	b'-0.5859893593811881'
b'ENSDARG00000024548'	b'-0.37141973'	b'-0.9162779324598376'
b'ENSDARG00000024588'	b'-0.82162553'	b'-0.9848374703025364'
b'ENSDARG00000024744'	b'-0.8981532'	b'-0.8456013212795929'
b'ENSDARG00000024815'	b'-0.047520787'	b'0.6932719001681985'
b'ENSDARG00000024844'	b'-0.4440468'	b'1.0476903649650888'
b'ENSDARG00000024966'	b'-0.7308268'	b'-0.6036999278741366'
b'ENSDARG00000025073'	b'-0.16858165'	b'1.7195084430897674'
b'ENSDARG00000025162'	b'-0.8198392'	b'-0.99665020468515'
b'ENSDARG00000025187'	b'-0.3225095'	b'-0.974822200171824'
b'ENSDARG00000025311'	b'-0.5631753'	b'-0.9842465241098268'
b'ENSDARG00000025332'	b'-0.43597278'	b'0.1194996528289054'
b'ENSDARG00000025428'	b'-0.25715718'	b'1.313155014677007'
b'ENSDARG00000025467'	b'-0.46727502'	b'-0.3724560267951316'
b'ENSDARG00000025593'	b'-0.31740907'	b'-0.1929271164680397'
b'ENSDARG00000025855'	b'-0.24571106'	b'0.7669737949931363'
b'ENSDARG00000025889'	b'-0.40059263'	b'0.0687473309928823'
b'ENSDARG00000025943'	b'-0.5369969'	b'-1.0'
b'ENSDARG00000025972'	b'-0.39426163'	b'0.5661665689835114'
b'ENSDARG00000026048'	b'-0.05023697'	b'0.3194911592742613'
b'ENSDARG00000026086'	b'-0.7100062'	b'-0.9831989614882768'
b'ENSDARG00000026165'	b'-0.66302145'	b'-0.960356916799734'
b'ENSDARG00000026198'	b'-0.39836425'	b'0.0118201326907647'
b'ENSDARG00000026236'	b'-0.49896237'	b'0.111110720248904'
b'ENSDARG00000026453'	b'-0.4354639'	b'-0.1121604840480145'
b'ENSDARG00000026629'	b'-0.28379294'	b'-0.6284752433640357'
b'ENSDARG00000026801'	b'-0.90799487'	b'0.0166517087699129'
b'ENSDARG00000026862'	b'-0.37845778'	b'0.3871000154187513'
b'ENSDARG00000026865'	b'-0.4939054'	b'0.173777433613628'
b'ENSDARG00000026882'	b'-0.6465385'	b'-0.7813352149819331'
b'ENSDARG00000026895'	b'-0.5131959'	b'-0.6419464087547236'
b'ENSDARG00000026990'	b'-0.5786888'	b'-0.6410319445071525'
b'ENSDARG00000027046'	b'-0.40527079'	b'0.2069963641653071'
b'ENSDARG00000027112'	b'-0.7684055'	b'-0.533187867787032'
b'ENSDARG00000027391'	b'-0.5568402'	b'-0.9723354912097688'
b'ENSDARG00000027552'	b'-0.7755552'	b'-0.564627686099632'
b'ENSDARG00000027590'	b'-0.37304816'	b'0.6040876358838738'
b'ENSDARG00000027750'	b'-0.543107'	b'0.251481122656667'
b'ENSDARG00000027813'	b'-0.37935495'	b'0.2835366636065425'
b'ENSDARG00000027899'	b'-0.16745952'	b'1.0277863000298637'
b'ENSDARG00000028058'	b'-0.6913195'	b'-0.0175117489239767'
b'ENSDARG00000028159'	b'-0.7184392'	b'-0.8449816261666716'
b'ENSDARG00000028198'	b'-0.28479993'	b'0.9906810843863524'
b'ENSDARG00000028228'	b'-0.33017772'	b'0.4033800197671573'
b'ENSDARG00000028379'	b'-0.3963133'	b'0.3877121227029585'
b'ENSDARG00000028396'	b'-0.35208592'	b'1.2327458945536665'
b'ENSDARG00000028478'	b'-0.59108776'	b'-0.3020182415803784'
b'ENSDARG00000028661'	b'-1.0254153'	b'-0.9315737343533688'
b'ENSDARG00000028725'	b'-0.6240348'	b'-0.9805788412258336'
b'ENSDARG00000028780'	b'-0.44068623'	b'-0.3708227503157151'
b'ENSDARG00000028793'	b'-0.8512426'	b'-0.802003371852584'
b'ENSDARG00000028971'	b'-0.74652505'	b'-0.2587289398449426'
b'ENSDARG00000029057'	b'-0.45489293'	b'-0.97303621178803'
b'ENSDARG00000029112'	b'-0.22142641'	b'-0.7085890153380743'
b'ENSDARG00000029177'	b'-0.3755888'	b'-0.7973037586023456'
b'ENSDARG00000029232'	b'-0.42471316'	b'-0.5144483727327651'
b'ENSDARG00000029239'	b'-0.7302573'	b'-0.9228265375273568'
b'ENSDARG00000029259'	b'-0.3265633'	b'-0.0206496237867906'
b'ENSDARG00000029290'	b'-0.44714874'	b'-0.7331103346365708'
b'ENSDARG00000029308'	b'-0.08861932'	b'-0.7272250685737712'
b'ENSDARG00000029370'	b'-0.54653037'	b'-0.547424997597677'
b'ENSDARG00000029480'	b'-0.698035'	b'-0.7107508573884098'
b'ENSDARG00000029710'	b'-0.4165237'	b'-0.8283725760509264'
b'ENSDARG00000029724'	b'-0.43707073'	b'0.1437998174778187'
b'ENSDARG00000029761'	b'-0.5093335'	b'-0.7083152026773477'
b'ENSDARG00000029764'	b'-0.71508133'	b'-0.3337390627311541'
b'ENSDARG00000029881'	b'-0.83625776'	b'-0.9574587882167376'
b'ENSDARG00000029936'	b'-0.11130604'	b'-0.1358244208512264'
b'ENSDARG00000030012'	b'-0.6585444'	b'0.2612982827620471'
b'ENSDARG00000030157'	b'-0.5256193'	b'-0.9340243858517138'
b'ENSDARG00000030166'	b'-0.21816353'	b'0.1820082130480566'
b'ENSDARG00000030224'	b'-0.4240266'	b'0.2503963218084954'
b'ENSDARG00000030335'	b'-0.40871912'	b'0.0265269102954833'
b'ENSDARG00000030472'	b'-0.5638648'	b'-0.6765647343118631'
b'ENSDARG00000030641'	b'-0.32952148'	b'-0.4703937978494675'
b'ENSDARG00000030687'	b'-0.49370039'	b'-0.2816620945442478'
b'ENSDARG00000030703'	b'-0.39960444'	b'-0.9416786629388352'
b'ENSDARG00000030722'	b'-0.59880763'	b'-0.4188798930037319'
b'ENSDARG00000030789'	b'-0.69911677'	b'-0.0793067156715166'
b'ENSDARG00000030824'	b'-0.4860767'	b'-0.1795029944776053'
b'ENSDARG00000030896'	b'-0.06020233'	b'-0.5189635423734617'
b'ENSDARG00000030957'	b'-0.22680046'	b'0.7364146012496333'
b'ENSDARG00000031046'	b'-0.5894322'	b'-0.8679530659368129'
b'ENSDARG00000031095'	b'-1.0002977'	b'-0.9932683108907948'
b'ENSDARG00000031098'	b'-0.6712592'	b'-0.4933085383845094'
b'ENSDARG00000031100'	b'-0.12351052'	b'0.8162034010356142'
b'ENSDARG00000031366'	b'-0.6223184'	b'-0.2473680310318766'
b'ENSDARG00000031388'	b'-0.5411236'	b'0.0994645643673223'
b'ENSDARG00000031483'	b'-0.51869583'	b'-1.0'
b'ENSDARG00000031511'	b'-0.46279243'	b'0.0394762909692084'
b'ENSDARG00000031777'	b'-0.64501554'	b'-0.3054578152431311'
b'ENSDARG00000031886'	b'-0.722608'	b'-0.7174016342845108'
b'ENSDARG00000031954'	b'-0.26597708'	b'-0.1248709871155387'
b'ENSDARG00000032039'	b'-0.92566574'	b'-0.8503796600171477'
b'ENSDARG00000032117'	b'-0.27309445'	b'0.2240686182345442'
b'ENSDARG00000032126'	b'-0.14952292'	b'-0.0123430734821907'
b'ENSDARG00000032242'	b'-0.33366486'	b'-0.4340249975541375'
b'ENSDARG00000032263'	b'-0.50952595'	b'-0.7065047795268674'
b'ENSDARG00000032296'	b'-0.34562135'	b'0.6872724537855168'
b'ENSDARG00000032344'	b'-0.76315844'	b'-0.8882243299004966'
b'ENSDARG00000032431'	b'-0.7722806'	b'-0.8111753125368313'
b'ENSDARG00000032435'	b'-0.9284228'	b'-0.937527880690403'
b'ENSDARG00000032465'	b'-0.5917422'	b'-0.992619102892252'
b'ENSDARG00000032482'	b'-0.8128203'	b'-0.7433151326529787'
b'ENSDARG00000032496'	b'-0.2760745'	b'-0.0667189985176079'
b'ENSDARG00000032571'	b'-0.476743'	b'-0.8432358655576256'
b'ENSDARG00000032639'	b'-0.20494562'	b'-0.6038591894848141'
b'ENSDARG00000032651'	b'-0.05440561'	b'0.443987921884723'
b'ENSDARG00000032653'	b'-0.4032641'	b'0.4418968303144294'
b'ENSDARG00000032799'	b'-0.9439844'	b'-0.9879938391677016'
b'ENSDARG00000032816'	b'-0.21612857'	b'-0.1153947852683226'
b'ENSDARG00000032862'	b'-0.19657058'	b'0.5673045242128175'
b'ENSDARG00000032868'	b'-0.7084113'	b'0.0383333334826352'
b'ENSDARG00000032919'	b'-0.75029516'	b'-0.5638789048417613'
b'ENSDARG00000032993'	b'-0.32218817'	b'-0.8533150773804414'
b'ENSDARG00000033042'	b'-0.65324956'	b'-0.6039452636084689'
b'ENSDARG00000033140'	b'-0.13838418'	b'0.3750818446063764'
b'ENSDARG00000033447'	b'-0.7136493'	b'-0.9621934526364438'
b'ENSDARG00000033501'	b'-0.68890846'	b'-0.706089164462508'
b'ENSDARG00000033544'	b'-0.5472989'	b'-0.6206049512362565'
b'ENSDARG00000033596'	b'-0.37106076'	b'0.1849799449806109'
b'ENSDARG00000033707'	b'-0.28265846'	b'0.2136147030661589'
b'ENSDARG00000033726'	b'-0.336618'	b'-0.9471260036906184'
b'ENSDARG00000033771'	b'-0.58733773'	b'-0.7393951987382452'
b'ENSDARG00000033840'	b'-0.8960535'	b'-0.970856434913264'
b'ENSDARG00000033845'	b'-0.71564454'	b'-0.8457668742225034'
b'ENSDARG00000033973'	b'-0.42950767'	b'0.2314441628200803'
b'ENSDARG00000033978'	b'-0.8106949'	b'-0.6990265024149905'
b'ENSDARG00000034080'	b'-0.5580571'	b'-0.263236259530301'
b'ENSDARG00000034210'	b'-0.664053'	b'-0.5551797360462899'
b'ENSDARG00000034293'	b'-0.41319746'	b'0.6772871707963789'
b'ENSDARG00000034423'	b'-0.32215917'	b'-0.314615954725479'
b'ENSDARG00000034453'	b'-0.59314334'	b'-0.6528333057771994'
b'ENSDARG00000034470'	b'-0.4202021'	b'-0.406254631273354'
b'ENSDARG00000034643'	b'-0.51083726'	b'-0.7234235720964112'
b'ENSDARG00000034650'	b'-0.3566941'	b'-0.2419707858182714'
b'ENSDARG00000034757'	b'-0.33832073'	b'-0.8135371825334687'
b'ENSDARG00000034808'	b'-0.39075172'	b'-0.8506102991092386'
b'ENSDARG00000034817'	b'-0.12643029'	b'0.6432596587563211'
b'ENSDARG00000034862'	b'-0.39258265'	b'-0.4565266856723321'
b'ENSDARG00000034907'	b'-0.50462735'	b'-0.7612082884766791'
b'ENSDARG00000034941'	b'-0.57219267'	b'-0.386073935368724'
b'ENSDARG00000035088'	b'-0.93324816'	b'-0.9783554374113896'
b'ENSDARG00000035150'	b'-0.3732231'	b'-0.8389787883475325'
b'ENSDARG00000035181'	b'-0.37065703'	b'-0.07066448285902'
b'ENSDARG00000035308'	b'-0.72243667'	b'-0.8834603605850224'
b'ENSDARG00000035325'	b'-0.057753175'	b'1.03204175224327'
b'ENSDARG00000035332'	b'-0.24740635'	b'0.3176765834171695'
b'ENSDARG00000035357'	b'-0.40563178'	b'-0.3636708308816635'
b'ENSDARG00000035360'	b'-0.60514545'	b'-0.0175897305438705'
b'ENSDARG00000035435'	b'-0.44887385'	b'-0.8902894478668542'
b'ENSDARG00000035506'	b'-0.20806015'	b'-0.3287438739245931'
b'ENSDARG00000035508'	b'-0.31327012'	b'-0.4604816649855671'
b'ENSDARG00000035602'	b'-0.205554'	b'-0.962430924825496'
b'ENSDARG00000035607'	b'-0.3942149'	b'-0.5814719507974552'
b'ENSDARG00000035634'	b'-0.47848493'	b'-0.0227998400907914'
b'ENSDARG00000035660'	b'-0.54685503'	b'-0.3235351627750461'
b'ENSDARG00000035781'	b'-0.3644546'	b'-0.1686569325529893'
b'ENSDARG00000035880'	b'-0.3727712'	b'-0.1734316066692801'
b'ENSDARG00000035883'	b'-0.5536564'	b'-0.7165014547407881'
b'ENSDARG00000035904'	b'-0.601909'	b'-0.9199151156116044'
b'ENSDARG00000036040'	b'-0.263403'	b'0.6518365738901655'
b'ENSDARG00000036063'	b'-0.26537168'	b'0.5439322833895861'
b'ENSDARG00000036104'	b'-0.8285638'	b'-0.9511526206215984'
b'ENSDARG00000036106'	b'-0.36355942'	b'-0.3322128620686122'
b'ENSDARG00000036186'	b'-0.5282671'	b'-0.2706793955339471'
b'ENSDARG00000036189'	b'-0.3666242'	b'-0.773630900646309'
b'ENSDARG00000036383'	b'-0.41564885'	b'-0.8664765117200518'
b'ENSDARG00000036422'	b'-0.23195069'	b'-0.8083515451569319'
b'ENSDARG00000036438'	b'-0.42694744'	b'0.894581976472056'
b'ENSDARG00000036445'	b'-0.52404857'	b'-0.797266786928636'
b'ENSDARG00000036494'	b'-0.5070576'	b'-0.8752706466936703'
b'ENSDARG00000036593'	b'-0.3600578'	b'-0.271561324335396'
b'ENSDARG00000036687'	b'-0.6649572'	b'-0.3981231053988411'
b'ENSDARG00000036785'	b'-0.30728513'	b'0.3694190252568398'
b'ENSDARG00000036809'	b'-0.5250037'	b'-0.7306246554286406'
b'ENSDARG00000036830'	b'-0.18622464'	b'1.2714431895074152'
b'ENSDARG00000036897'	b'-0.84098977'	b'-0.9939902513368664'
b'ENSDARG00000036930'	b'-0.2618794'	b'-0.8875636622362199'
b'ENSDARG00000037002'	b'-0.0929472'	b'-0.7502259702297198'
b'ENSDARG00000037009'	b'-0.31557697'	b'1.1815502605090658'
b'ENSDARG00000037017'	b'-0.5747013'	b'0.1582549319522004'
b'ENSDARG00000037056'	b'-0.3784671'	b'-0.9339804774050192'
b'ENSDARG00000037285'	b'-0.076691374'	b'-0.5418563111006258'
b'ENSDARG00000037318'	b'-0.0870084'	b'1.080485064375659'
b'ENSDARG00000037539'	b'-0.09153906'	b'-0.1741121586667781'
b'ENSDARG00000037598'	b'-0.7055555'	b'-0.364428142301544'
b'ENSDARG00000037633'	b'-0.35426387'	b'0.0455624506743038'
b'ENSDARG00000037654'	b'-0.25085738'	b'-0.0798695239790976'
b'ENSDARG00000037706'	b'-0.5589879'	b'-0.5110760978493429'
b'ENSDARG00000037747'	b'-0.11683738'	b'-0.5643114200725837'
b'ENSDARG00000037789'	b'-0.42437586'	b'-0.8327406467090716'
b'ENSDARG00000037805'	b'-0.5840836'	b'-0.903970372404465'
b'ENSDARG00000037833'	b'-0.794276'	b'-0.9743712135388954'
b'ENSDARG00000037879'	b'-0.3485569'	b'0.3725711155911048'
b'ENSDARG00000037913'	b'-0.12044474'	b'0.1322583606456281'
b'ENSDARG00000037924'	b'-0.68724024'	b'-0.4816726105732341'
b'ENSDARG00000037929'	b'-0.054052845'	b'-0.2394936558969683'
b'ENSDARG00000037997'	b'-0.4148105'	b'0.0194682062552424'
b'ENSDARG00000038056'	b'-0.16120881'	b'-0.9020295141672529'
b'ENSDARG00000038113'	b'-0.45115417'	b'-0.4020877949652386'
b'ENSDARG00000038156'	b'-0.07996178'	b'0.2174868104723975'
b'ENSDARG00000038271'	b'-0.45917803'	b'-0.6888438622822445'
b'ENSDARG00000038300'	b'-0.31891346'	b'-0.3012791032994472'
b'ENSDARG00000038467'	b'-0.49148956'	b'-0.7674100184947674'
b'ENSDARG00000038559'	b'-0.47617957'	b'1.6268715509791674'
b'ENSDARG00000038576'	b'-0.415935'	b'0.3616048197068943'
b'ENSDARG00000038700'	b'-0.49803835'	b'-0.3923569861207326'
b'ENSDARG00000038882'	b'-0.6314268'	b'-0.6937739891525452'
b'ENSDARG00000038894'	b'-0.2122131'	b'-0.902456498420307'
b'ENSDARG00000038900'	b'-0.1878902'	b'1.4879139038287292'
b'ENSDARG00000038905'	b'-0.29138303'	b'0.4143889754596949'
b'ENSDARG00000038954'	b'-0.3872137'	b'-0.1707510146045846'
b'ENSDARG00000039005'	b'-0.45075542'	b'0.4574758456184669'
b'ENSDARG00000039041'	b'-0.5847102'	b'-0.5543075037697489'
b'ENSDARG00000039099'	b'-0.35810092'	b'-0.9414519346984952'
b'ENSDARG00000039125'	b'-0.5524593'	b'-0.1927192583835246'
b'ENSDARG00000039215'	b'-0.4496873'	b'-0.0096690438757124'
b'ENSDARG00000039256'	b'-0.6289704'	b'-0.7998422701273248'
b'ENSDARG00000039263'	b'-0.56499285'	b'-0.4461088763924202'
b'ENSDARG00000039270'	b'-0.5916541'	b'-0.0352178941467099'
b'ENSDARG00000039335'	b'-0.4216353'	b'-0.4540476297644297'
b'ENSDARG00000039346'	b'-0.11954737'	b'1.0807057104643156'
b'ENSDARG00000039381'	b'-0.55376726'	b'-0.6503884196839363'
b'ENSDARG00000039406'	b'-0.49812078'	b'-0.2944435064717529'
b'ENSDARG00000039439'	b'-0.68807244'	b'-0.9743714262921532'
b'ENSDARG00000039453'	b'-0.46458334'	b'-0.9828147779023942'
b'ENSDARG00000039517'	b'-0.49993098'	b'-0.5874143572599958'
b'ENSDARG00000039657'	b'-0.61200386'	b'-0.8626591964975545'
b'ENSDARG00000039677'	b'-0.39649475'	b'0.215020184821425'
b'ENSDARG00000039684'	b'-0.4049766'	b'-0.0732373157817959'
b'ENSDARG00000039701'	b'-0.2000886'	b'-0.4100830156252803'
b'ENSDARG00000039754'	b'-0.4798268'	b'-0.365916433482775'
b'ENSDARG00000039830'	b'-0.22279346'	b'0.4887692546356579'
b'ENSDARG00000039832'	b'-0.19815849'	b'-0.3851230209838012'
b'ENSDARG00000039843'	b'-0.30963868'	b'-0.3845790703465483'
b'ENSDARG00000039887'	b'-0.46260795'	b'0.4132688277244414'
b'ENSDARG00000040001'	b'-0.65887594'	b'-0.1249917012234461'
b'ENSDARG00000040004'	b'-0.6323254'	b'-0.9455898220371712'
b'ENSDARG00000040041'	b'-0.48032692'	b'-0.4324801999027626'
b'ENSDARG00000040081'	b'-0.27648473'	b'-0.6263295828336384'
b'ENSDARG00000040121'	b'-0.55473316'	b'0.3628702626404974'
b'ENSDARG00000040190'	b'-0.31517142'	b'0.0842235205503078'
b'ENSDARG00000040274'	b'-0.22411218'	b'-0.9711653996436524'
b'ENSDARG00000040286'	b'-0.26924708'	b'0.0364687227133413'
b'ENSDARG00000040309'	b'-0.35120037'	b'-0.2320419469862549'
b'ENSDARG00000040362'	b'-0.3679349'	b'0.2265277433423224'
b'ENSDARG00000040440'	b'-0.4883564'	b'0.4057827708788461'
b'ENSDARG00000040510'	b'-0.070600234'	b'-0.3082253696541306'
b'ENSDARG00000040527'	b'-0.52719086'	b'0.0078332701950556'
b'ENSDARG00000040538'	b'-0.29243836'	b'-0.2694072935045238'
b'ENSDARG00000040571'	b'-0.29269382'	b'-0.1684339704848081'
b'ENSDARG00000040584'	b'-0.11817202'	b'0.1816109016355249'
b'ENSDARG00000040607'	b'-0.65143603'	b'-0.1901701016248265'
b'ENSDARG00000040649'	b'-0.40429688'	b'-0.4075618510511059'
b'ENSDARG00000040674'	b'-0.6386189'	b'-0.018887757909489'
b'ENSDARG00000040707'	b'-0.06421611'	b'0.4207829026155739'
b'ENSDARG00000040727'	b'-0.85372055'	b'-0.7795644692124758'
b'ENSDARG00000040778'	b'-0.31332076'	b'-0.2456673620670044'
b'ENSDARG00000040799'	b'-0.5831584'	b'-0.8522259553431728'
b'ENSDARG00000040812'	b'-0.5069209'	b'-0.724114595322219'
b'ENSDARG00000040851'	b'-0.5622968'	b'-0.8530507189645595'
b'ENSDARG00000040854'	b'-0.3698621'	b'0.5705153264334286'
b'ENSDARG00000040861'	b'-0.7954985'	b'-0.4554076568986345'
b'ENSDARG00000040869'	b'-0.11689946'	b'0.2705444313160431'
b'ENSDARG00000040910'	b'-0.24214448'	b'0.375693489587444'
b'ENSDARG00000040911'	b'-0.6945755'	b'-0.9434863218789266'
b'ENSDARG00000040926'	b'-0.25304595'	b'-0.6022173057609698'
b'ENSDARG00000040944'	b'-0.5676817'	b'-0.2829649888009408'
b'ENSDARG00000040955'	b'-0.33595282'	b'-1.0'
b'ENSDARG00000040959'	b'-0.19392239'	b'-0.4773495743055295'
b'ENSDARG00000040965'	b'-0.4673628'	b'-0.9108622509289837'
b'ENSDARG00000041080'	b'-0.16067168'	b'0.0969797893653835'
b'ENSDARG00000041081'	b'-0.05567261'	b'0.746047081581015'
b'ENSDARG00000041133'	b'-0.6183924'	b'-0.9760830587654548'
b'ENSDARG00000041145'	b'-0.08325548'	b'-0.6140313321383011'
b'ENSDARG00000041170'	b'-0.23489176'	b'0.2114930968121069'
b'ENSDARG00000041173'	b'-0.5442784'	b'-0.901136256047364'
b'ENSDARG00000041199'	b'-0.40223083'	b'0.0335481264173537'
b'ENSDARG00000041226'	b'-0.55735475'	b'-0.2587869524413903'
b'ENSDARG00000041391'	b'-0.058052666'	b'1.3421911957887'
b'ENSDARG00000041413'	b'-0.6027959'	b'-0.8338498219733275'
b'ENSDARG00000041450'	b'-0.058517516'	b'1.2320319578503782'
b'ENSDARG00000041589'	b'-0.338706'	b'-0.6115125774499959'
b'ENSDARG00000041595'	b'-0.45734727'	b'-0.6734627644762762'
b'ENSDARG00000041621'	b'-0.27341956'	b'-0.1819510846601689'
b'ENSDARG00000041895'	b'-0.4800101'	b'0.2457983236319002'
b'ENSDARG00000041904'	b'-0.4435012'	b'-0.5729142721170147'
b'ENSDARG00000041947'	b'-0.2561841'	b'-0.7296271854207852'
b'ENSDARG00000041976'	b'-0.16615303'	b'-0.8009389397465335'
b'ENSDARG00000042004'	b'-0.32717773'	b'-0.2010197988000585'
b'ENSDARG00000042021'	b'-0.3464777'	b'-0.215075500476277'
b'ENSDARG00000042180'	b'-0.55928195'	b'-0.9782674095855984'
b'ENSDARG00000042236'	b'-0.5960625'	b'0.2135816427728'
b'ENSDARG00000042332'	b'-0.63061273'	b'-0.3869184629499965'
b'ENSDARG00000042338'	b'-0.43401864'	b'-0.5199932800802952'
b'ENSDARG00000042390'	b'-0.7473708'	b'-0.9755496886287393'
b'ENSDARG00000042470'	b'-0.9844167'	b'-0.1957762471633189'
b'ENSDARG00000042722'	b'-0.6135099'	b'-0.7412941291629833'
b'ENSDARG00000042732'	b'-0.25824293'	b'0.4334389138095499'
b'ENSDARG00000042807'	b'-0.53482693'	b'-0.8016629546248296'
b'ENSDARG00000042833'	b'-0.59306085'	b'-0.5612964132984649'
b'ENSDARG00000042857'	b'-0.22352816'	b'-0.667662843985974'
b'ENSDARG00000042892'	b'-0.44506282'	b'0.0943974532403861'
b'ENSDARG00000042922'	b'-0.38471526'	b'-0.8337377683421591'
b'ENSDARG00000042937'	b'-0.56978494'	b'-0.975364043570676'
b'ENSDARG00000042946'	b'-0.30528575'	b'-0.1882233874325888'
b'ENSDARG00000042956'	b'-0.39145827'	b'-0.1814349392179592'
b'ENSDARG00000043011'	b'-0.4455837'	b'-0.3447462781918415'
b'ENSDARG00000043168'	b'-0.5900727'	b'-0.9759025307867938'
b'ENSDARG00000043180'	b'-0.5399935'	b'0.708067318641258'
b'ENSDARG00000043271'	b'-0.46327543'	b'-0.9630338110739628'
b'ENSDARG00000043279'	b'-0.57632613'	b'-0.6701823191205494'
b'ENSDARG00000043299'	b'-0.38570985'	b'-0.9668098327768744'
b'ENSDARG00000043304'	b'-0.4850222'	b'0.1490429111348352'
b'ENSDARG00000043322'	b'-0.2839796'	b'-0.9535547897032954'
b'ENSDARG00000043357'	b'-0.3341946'	b'0.019814605941033'
b'ENSDARG00000043360'	b'-0.28157535'	b'-0.2559761638640595'
b'ENSDARG00000043398'	b'-0.6105544'	b'-0.6740605379157436'
b'ENSDARG00000043460'	b'-0.2168199'	b'-0.9377490207397006'
b'ENSDARG00000043475'	b'-0.36936796'	b'-0.0143274224139079'
b'ENSDARG00000043511'	b'-0.65560913'	b'0.4850621077706781'
b'ENSDARG00000043554'	b'-0.47961172'	b'0.1156445448917501'
b'ENSDARG00000043555'	b'-0.5348505'	b'0.2630482848079274'
b'ENSDARG00000043561'	b'-0.51046956'	b'0.1748817541236364'
b'ENSDARG00000043661'	b'-1.024045'	b'-0.9831593939996328'
b'ENSDARG00000043719'	b'-0.6029225'	b'-0.7133061039694284'
b'ENSDARG00000043821'	b'-0.6405871'	b'-0.2709247357419884'
b'ENSDARG00000043898'	b'-0.45376825'	b'0.0732011016380602'
b'ENSDARG00000043902'	b'-0.6675501'	b'-0.9897070160133474'
b'ENSDARG00000044094'	b'-0.7905087'	b'-0.8729395351862335'
b'ENSDARG00000044135'	b'-0.8127668'	b'-0.7547975827516124'
b'ENSDARG00000044144'	b'-0.35802418'	b'-0.2194180304109125'
b'ENSDARG00000044155'	b'-0.2506969'	b'-0.4379871787595946'
b'ENSDARG00000044225'	b'-0.69020355'	b'0.25324770752542'
b'ENSDARG00000044246'	b'-0.43078676'	b'-0.2391489257639529'
b'ENSDARG00000044267'	b'-0.3492585'	b'0.7731050540420485'
b'ENSDARG00000044276'	b'-0.2902346'	b'-0.6883417799870188'
b'ENSDARG00000044380'	b'-0.49519438'	b'-0.0165877767117463'
b'ENSDARG00000044381'	b'-0.60487056'	b'-0.6830524835826722'
b'ENSDARG00000044405'	b'-0.22338985'	b'0.2602886021615413'
b'ENSDARG00000044491'	b'-0.61580664'	b'-0.8568193996915813'
b'ENSDARG00000044492'	b'-0.47638297'	b'-0.3232257274330023'
b'ENSDARG00000044528'	b'-0.4947916'	b'-0.8358300175827682'
b'ENSDARG00000044540'	b'-0.2257731'	b'0.7596594338172483'
b'ENSDARG00000044575'	b'-0.62687886'	b'-0.0637086591026718'
b'ENSDARG00000044684'	b'-0.09007723'	b'-0.8458005221401669'
b'ENSDARG00000044766'	b'-0.4437474'	b'-0.2767353168877099'
b'ENSDARG00000044809'	b'-0.3542441'	b'-0.0257079389993457'
b'ENSDARG00000044847'	b'-0.37168324'	b'-0.0536217408537805'
b'ENSDARG00000044902'	b'-0.65977854'	b'-0.0384398837964895'
b'ENSDARG00000044914'	b'-0.90533537'	b'-0.5957919580474944'
b'ENSDARG00000044976'	b'-0.17358793'	b'-1.0'
b'ENSDARG00000045200'	b'-0.26784953'	b'-0.9822198573442136'
b'ENSDARG00000045265'	b'-0.3943857'	b'-0.9902369091049332'
b'ENSDARG00000045351'	b'-0.04402159'	b'0.0497892100446059'
b'ENSDARG00000045413'	b'-0.27655643'	b'-0.9108212932394468'
b'ENSDARG00000045416'	b'-0.50941163'	b'-0.3260471123597021'
